n_start,t,n_top,peak_id,k_peak,k_peak_sub,peak_value
50000000,194,50000194,0,320,320,1.2208783e-05
50000000,194,50000194,1,318,318,1.2115451e-05
50000000,194,50000194,2,319,319.10606,1.2382114e-05
50000000,195,50000195,0,314,313.50895,1.2393225e-05
50000000,195,50000195,1,313,312.90002,1.2386561e-05
50000000,195,50000195,2,312,312.9999,1.2391004e-05
50000000,196,50000196,0,311,310.61538,1.1851004e-05
50000000,196,50000196,1,309,309.15384,1.1864338e-05
50000000,196,50000196,2,353,353.17442,1.2555441e-05
50000000,197,50000197,0,321,320.68787,1.1919891e-05
50000000,197,50000197,1,373,373.7857,1.1933227e-05
50000000,197,50000197,2,374,373.47865,1.194656e-05
50000000,198,50000198,0,317,316.94127,1.1833228e-05
50000000,198,50000198,1,379,379,1.1771007e-05
50000000,198,50000198,2,380,380.51818,1.2019892e-05
50000000,199,50000199,0,281,280.54699,1.1895452e-05
50000000,199,50000199,1,456,456.06218,1.2048784e-05
50000000,199,50000199,2,458,458,1.1742122e-05
50000000,200,50000200,0,276,276.35301,1.1739896e-05
50000000,200,50000200,1,463,462.77399,1.1755445e-05
50000000,200,50000200,2,440,439.51328,1.1804336e-05
50000000,201,50000201,0,110,109.99214,1.2206545e-05
50000000,201,50000201,1,106,105.48947,1.190433e-05
50000000,201,50000201,2,105,105.48742,1.1908775e-05
50000000,202,50000202,0,77,76.394941,1.2322109e-05
50000000,202,50000202,1,76,76,1.2442108e-05
50000000,202,50000202,2,75,75.361539,1.2642106e-05
50000000,203,50000203,0,65,64.621401,1.2924324e-05
50000000,203,50000203,1,64,64,1.2793212e-05
50000000,203,50000203,2,63,63.229927,1.262877e-05
50000000,204,50000204,0,39,39,1.209322e-05
50000000,204,50000204,1,38,38.16945,1.2533215e-05
50000000,204,50000204,2,106,106,1.2150998e-05
50000000,205,50000205,0,91,90.532467,1.1622125e-05
50000000,205,50000205,1,125,125.08986,1.1842112e-05
50000000,205,50000205,2,240,239.84941,1.1622118e-05
50000000,206,50000206,0,153,153.52725,1.215321e-05
50000000,206,50000206,1,154,153.52093,1.2175437e-05
50000000,206,50000206,2,294,293.03571,1.1784332e-05
50000000,207,50000207,0,157,157.40476,1.2670996e-05
50000000,207,50000207,1,158,158,1.2573218e-05
50000000,207,50000207,2,232,231.20441,1.2219891e-05
50000000,208,50000208,0,179,178.70792,1.1924332e-05
50000000,208,50000208,1,85,84.469371,1.2295444e-05
50000000,208,50000208,2,301,301.2446,1.1846559e-05
50000000,209,50000209,0,137,137,1.2279885e-05
50000000,209,50000209,1,134,134,1.2173217e-05
50000000,209,50000209,2,291,291.00199,1.2213211e-05
50000000,210,50000210,0,196,196.3147,1.194211e-05
50000000,210,50000210,1,318,318.37313,1.2024324e-05
50000000,210,50000210,2,324,323.823,1.1986554e-05
50000000,211,50000211,0,134,134.21664,1.2206562e-05
50000000,211,50000211,1,325,325,1.2755434e-05
50000000,211,50000211,2,326,326,1.3097653e-05
50000000,212,50000212,0,148,148.38363,1.2157661e-05
50000000,212,50000212,1,332,331.79655,1.2204326e-05
50000000,212,50000212,2,336,336,1.1999878e-05
50000000,213,50000213,0,88,87.946253,1.1979889e-05
50000000,213,50000213,1,323,323.12766,1.1913219e-05
50000000,213,50000213,2,398,398.13636,1.2322104e-05
50000000,214,50000214,0,152,152.45959,1.1602112e-05
50000000,214,50000214,1,333,333.07934,1.2357662e-05
50000000,214,50000214,2,422,422.05464,1.1673229e-05
50000000,215,50000215,0,184,184.28246,1.2102106e-05
50000000,215,50000215,1,353,352.87278,1.1819885e-05
50000000,215,50000215,2,357,356.66356,1.1773222e-05
50000000,216,50000216,0,262,262.01202,1.2753218e-05
50000000,216,50000216,1,333,332.68326,1.2048782e-05
50000000,216,50000216,2,269,269,1.1942106e-05
50000000,217,50000217,0,258,257.48174,1.2490985e-05
50000000,217,50000217,1,353,353,1.2353224e-05
50000000,217,50000217,2,257,257.41011,1.2508763e-05
50000000,218,50000218,0,269,269,1.1868777e-05
50000000,218,50000218,1,416,416.4671,1.1899881e-05
50000000,218,50000218,2,270,270,1.2177665e-05
50000000,219,50000219,0,343,342.84839,1.2075442e-05
50000000,219,50000219,1,358,357.23863,1.2388768e-05
50000000,219,50000219,2,351,350.71053,1.2082107e-05
50000000,220,50000220,0,324,323.30051,1.1653228e-05
50000000,220,50000220,1,323,323.25472,1.1826561e-05
50000000,220,50000220,2,461,460.87405,1.1695442e-05
50000000,221,50000221,0,272,271.7902,1.2448769e-05
50000000,221,50000221,1,388,388.41489,1.2126552e-05
50000000,221,50000221,2,394,393.41532,1.239988e-05
50000000,222,50000222,0,296,296.33193,1.2822094e-05
50000000,222,50000222,1,301,300.4579,1.2377658e-05
50000000,222,50000222,2,300,299.61102,1.2395434e-05
50000000,223,50000223,0,305,304.67371,1.1835444e-05
50000000,223,50000223,1,279,278.08408,1.1904327e-05
50000000,223,50000223,2,278,278,1.2008769e-05
50000000,224,50000224,0,315,315.19202,1.2342106e-05
50000000,224,50000224,1,243,243.24919,1.1722108e-05
50000000,224,50000224,2,316,316,1.1982112e-05
50000000,225,50000225,0,157,156.07758,1.2088774e-05
50000000,225,50000225,1,156,156,1.230655e-05
50000000,225,50000225,2,155,155.27519,1.2564327e-05
50000000,226,50000226,0,164,164.21955,1.2244333e-05
50000000,226,50000226,1,166,166.76732,1.2424332e-05
50000000,226,50000226,2,167,166.65126,1.2544327e-05
50000000,227,50000227,0,195,195,1.194433e-05
50000000,227,50000227,1,196,196.65451,1.25421e-05
50000000,227,50000227,2,197,196.87113,1.2622099e-05
50000000,228,50000228,0,230,230.55032,1.1904326e-05
50000000,228,50000228,1,231,230.60128,1.1939885e-05
50000000,228,50000228,2,247,246.98404,1.1990994e-05
50000000,229,50000229,0,202,202.29773,1.2164327e-05
50000000,229,50000229,1,366,366.00102,1.2268773e-05
50000000,229,50000229,2,382,382.05136,1.2084327e-05
50000000,230,50000230,0,175,174.75,1.1828769e-05
50000000,230,50000230,1,371,371.66484,1.2417663e-05
50000000,230,50000230,2,375,375,1.1975443e-05
50000000,231,50000231,0,220,220.95371,1.2390998e-05
50000000,231,50000231,1,452,452.19925,1.2664315e-05
50000000,231,50000231,2,453,453,1.2219877e-05
50000000,232,50000232,0,220,220.46407,1.2093216e-05
50000000,232,50000232,1,377,376.8,1.2208772e-05
50000000,232,50000232,2,376,376.85761,1.2088773e-05
50000000,233,50000233,0,246,246.25575,1.2013212e-05
50000000,233,50000233,1,186,186.39032,1.2010988e-05
50000000,233,50000233,2,150,149.77607,1.2384326e-05
50000000,234,50000234,0,295,295,1.2062111e-05
50000000,234,50000234,1,82,81.817078,1.2050995e-05
50000000,234,50000234,2,296,295.73077,1.2148778e-05
50000000,235,50000235,0,401,401.20124,1.2717651e-05
50000000,235,50000235,1,159,159.12723,1.2053214e-05
50000000,235,50000235,2,402,402,1.228877e-05
50000000,236,50000236,0,412,411.83592,1.2197662e-05
50000000,236,50000236,1,199,198.96352,1.22621e-05
50000000,236,50000236,2,323,322.46288,1.2077659e-05
50000000,237,50000237,0,129,128.58122,1.2335432e-05
50000000,237,50000237,1,128,127.61116,1.2264321e-05
50000000,237,50000237,2,127,127.76684,1.2273214e-05
50000000,238,50000238,0,171,170.63636,1.1886551e-05
50000000,238,50000238,1,190,190.16434,1.2304326e-05
50000000,238,50000238,2,192,191.86552,1.2359881e-05
50000000,239,50000239,0,190,189.77777,1.1862104e-05
50000000,239,50000239,1,196,196.14824,1.1953215e-05
50000000,239,50000239,2,211,211.18037,1.2010991e-05
50000000,240,50000240,0,120,119.88761,1.2508765e-05
50000000,240,50000240,1,278,277.90728,1.2259873e-05
50000000,240,50000240,2,281,280.95775,1.2293208e-05
50000000,241,50000241,0,75,75,1.1730997e-05
50000000,241,50000241,1,287,286.9225,1.1724334e-05
50000000,241,50000241,2,294,294.22881,1.1855439e-05
50000000,242,50000242,0,150,150,1.2353214e-05
50000000,242,50000242,1,254,254,1.2206541e-05
50000000,242,50000242,2,253,253.22641,1.2335429e-05
50000000,243,50000243,0,150,150.15366,1.3008761e-05
50000000,243,50000243,1,201,201.30657,1.225321e-05
50000000,243,50000243,2,199,198.67773,1.2124325e-05
50000000,244,50000244,0,72,71.59554,1.2490982e-05
50000000,244,50000244,1,259,259.34305,1.2846534e-05
50000000,244,50000244,2,260,259.75547,1.2690981e-05
50000000,245,50000245,0,129,129.59036,1.1855433e-05
50000000,245,50000245,1,245,244.91875,1.2226548e-05
50000000,245,50000245,2,277,277.3313,1.1868766e-05
50000000,246,50000246,0,97,96.625903,1.2270989e-05
50000000,246,50000246,1,367,367.00958,1.211765e-05
50000000,246,50000246,2,370,370.63044,1.2610976e-05
50000000,247,50000247,0,234,234.71428,1.2448763e-05
50000000,247,50000247,1,379,378.66696,1.2159881e-05
50000000,247,50000247,2,280,280,1.225766e-05
50000000,248,50000248,0,279,278.92832,1.2510985e-05
50000000,248,50000248,1,413,413.43116,1.2786539e-05
50000000,248,50000248,2,186,185.89255,1.2602092e-05
50000000,249,50000249,0,280,279.77778,1.1753214e-05
50000000,249,50000249,1,369,368.59574,1.1835438e-05
50000000,249,50000249,2,160,160.1462,1.1826542e-05
50000000,250,50000250,0,326,326.4879,1.2306536e-05
50000000,250,50000250,1,333,332.95133,1.2302093e-05
50000000,250,50000250,2,50,49.444454,1.2339877e-05
50000000,251,50000251,0,322,321.69321,1.1886547e-05
50000000,251,50000251,1,256,255.52975,1.2122095e-05
50000000,251,50000251,2,81,80.850256,1.2030984e-05
50000000,252,50000252,0,307,306.55116,1.2199872e-05
50000000,252,50000252,1,254,254.13696,1.2106548e-05
50000000,252,50000252,2,261,261.06187,1.1875435e-05
50000000,253,50000253,0,402,401.86273,1.2206541e-05
50000000,253,50000253,1,203,202.43856,1.2230981e-05
50000000,253,50000253,2,202,202,1.231987e-05
50000000,254,50000254,0,388,388,1.2299875e-05
50000000,254,50000254,1,147,146.94296,1.2682091e-05
50000000,254,50000254,2,105,105,1.2297653e-05
50000000,255,50000255,0,334,333.30508,1.1779883e-05
50000000,255,50000255,1,118,117.32353,1.1977655e-05
50000000,255,50000255,2,111,110.29103,1.1739883e-05
50000000,256,50000256,0,296,296,1.2182099e-05
50000000,256,50000256,1,54,53.890891,1.2395431e-05
50000000,256,50000256,2,51,51,1.2317656e-05
50000000,257,50000257,0,250,250,1.2190991e-05
50000000,257,50000257,1,21,20.927136,1.1906544e-05
50000000,257,50000257,2,15,14.776382,1.2377649e-05
50000000,258,50000258,0,320,320,1.1968761e-05
50000000,258,50000258,1,88,87.797183,1.1906545e-05
50000000,258,50000258,2,135,135.65866,1.1944325e-05
50000000,259,50000259,0,300,299.64685,1.2464315e-05
50000000,259,50000259,1,263,263,1.2090986e-05
50000000,259,50000259,2,264,263.61312,1.214654e-05
50000000,260,50000260,0,211,210.94518,1.2008759e-05
50000000,260,50000260,1,141,140.44033,1.2508761e-05
50000000,260,50000260,2,140,140.268,1.2573204e-05
50000000,261,50000261,0,267,267.44872,1.1950984e-05
50000000,261,50000261,1,144,144.33856,1.2075435e-05
50000000,261,50000261,2,145,144.66514,1.1995435e-05
50000000,262,50000262,0,176,175.98913,1.2026543e-05
50000000,262,50000262,1,123,123.63684,1.1870988e-05
50000000,262,50000262,2,122,121.07895,1.2830976e-05
50000000,263,50000263,0,142,142.0948,1.2486535e-05
50000000,263,50000263,1,139,139.28717,1.2550983e-05
50000000,263,50000263,2,39,39.01584,1.2490983e-05
50000000,264,50000264,0,159,159,1.2017651e-05
50000000,264,50000264,1,160,159.2993,1.2144314e-05
50000000,264,50000264,2,90,90.267116,1.1984322e-05
50000000,265,50000265,0,145,144.56471,1.1693216e-05
50000000,265,50000265,1,144,144.7157,1.1644325e-05
50000000,265,50000265,2,356,356.81912,1.1670997e-05
50000000,266,50000266,0,188,187.79499,1.3046528e-05
50000000,266,50000266,1,206,206.08333,1.3346525e-05
50000000,266,50000266,2,434,434.29548,1.333986e-05
50000000,267,50000267,0,193,193.42534,1.2839867e-05
50000000,267,50000267,1,196,195.35818,1.2419868e-05
50000000,267,50000267,2,350,349.9214,1.2346538e-05
50000000,268,50000268,0,161,160.48939,1.2219872e-05
50000000,268,50000268,1,160,160.44846,1.2230982e-05
50000000,268,50000268,2,350,350.49462,1.2302098e-05
50000000,269,50000269,0,148,148,1.2439868e-05
50000000,269,50000269,1,147,147.26288,1.254209e-05
50000000,269,50000269,2,343,343.09184,1.2350975e-05
50000000,270,50000270,0,310,310,1.2250983e-05
50000000,270,50000270,1,311,311,1.2633202e-05
50000000,270,50000270,2,344,343.93103,1.2210981e-05
50000000,271,50000271,0,306,305.0614,1.2175416e-05
50000000,271,50000271,1,305,305.30989,1.2397636e-05
50000000,271,50000271,2,222,221.06944,1.258653e-05
50000000,272,50000272,0,338,338,1.2195427e-05
50000000,272,50000272,1,339,339,1.238209e-05
50000000,272,50000272,2,209,208.82695,1.2157647e-05
50000000,273,50000273,0,363,363.4557,1.2339874e-05
50000000,273,50000273,1,364,363.46943,1.2308765e-05
50000000,273,50000273,2,139,138.62405,1.2719868e-05
50000000,274,50000274,0,257,256.92777,1.2666529e-05
50000000,274,50000274,1,188,187.84054,1.2482089e-05
50000000,274,50000274,2,133,133,1.2326529e-05
50000000,275,50000275,0,291,291.60484,1.2946524e-05
50000000,275,50000275,1,208,208.44366,1.2255425e-05
50000000,275,50000275,2,209,208.72855,1.2237648e-05
50000000,276,50000276,0,291,290.93111,1.3044299e-05
50000000,276,50000276,1,225,225.28309,1.2766526e-05
50000000,276,50000276,2,226,225.06296,1.2504307e-05
50000000,277,50000277,0,345,345.54286,1.2404317e-05
50000000,277,50000277,1,200,200.10853,1.228875e-05
50000000,277,50000277,2,346,345.36046,1.241765e-05
50000000,278,50000278,0,482,482.65909,1.2110984e-05
50000000,278,50000278,1,128,127.07844,1.2119869e-05
50000000,278,50000278,2,483,482.85484,1.2282092e-05
50000000,279,50000279,0,346,345.88075,1.2613201e-05
50000000,279,50000279,1,103,103,1.2662096e-05
50000000,279,50000279,2,280,279.25758,1.2990966e-05
50000000,280,50000280,0,359,359.47591,1.2010981e-05
50000000,280,50000280,1,42,41.884,1.2133205e-05
50000000,280,50000280,2,321,321,1.1875428e-05
50000000,281,50000281,0,346,345.98303,1.2066542e-05
50000000,281,50000281,1,47,46.869077,1.2133198e-05
50000000,281,50000281,2,339,339.11128,1.2579869e-05
50000000,282,50000282,0,403,403,1.2670973e-05
50000000,282,50000282,1,170,170.33085,1.2922086e-05
50000000,282,50000282,2,404,404.09512,1.2942081e-05
50000000,283,50000283,0,387,386.27778,1.2157643e-05
50000000,283,50000283,1,217,217.01111,1.2079868e-05
50000000,283,50000283,2,386,386.17816,1.2219863e-05
50000000,284,50000284,0,367,367,1.1959871e-05
50000000,284,50000284,1,277,277.04426,1.2395419e-05
50000000,284,50000284,2,366,366.0143,1.2035423e-05
50000000,285,50000285,0,290,290.05725,1.2073212e-05
50000000,285,50000285,1,284,284.74783,1.2413203e-05
50000000,285,50000285,2,285,284.69128,1.2539869e-05
50000000,286,50000286,0,287,286.84844,1.191543e-05
50000000,286,50000286,1,180,179.47235,1.2130982e-05
50000000,286,50000286,2,179,179.52424,1.2157646e-05
50000000,287,50000287,0,210,210,1.2310988e-05
50000000,287,50000287,1,202,201.78572,1.2384304e-05
50000000,287,50000287,2,204,204.58547,1.2593194e-05
50000000,288,50000288,0,151,150.48022,1.2208764e-05
50000000,288,50000288,1,150,150.07146,1.2228761e-05
50000000,288,50000288,2,149,149.01998,1.2202094e-05
50000000,289,50000289,0,88,88,1.1784313e-05
50000000,289,50000289,1,87,87,1.2282085e-05
50000000,289,50000289,2,86,85.867723,1.2813192e-05
50000000,290,50000290,0,128,128,1.1935427e-05
50000000,290,50000290,1,129,129.63776,1.2430976e-05
50000000,290,50000290,2,130,129.11972,1.2490976e-05
50000000,291,50000291,0,122,122.08333,1.1684318e-05
50000000,291,50000291,1,95,94.330321,1.1926535e-05
50000000,291,50000291,2,94,94.34228,1.203098e-05
50000000,292,50000292,0,197,197.22974,1.1939868e-05
50000000,292,50000292,1,46,45.667849,1.2033208e-05
50000000,292,50000292,2,42,42.029953,1.2315423e-05
50000000,293,50000293,0,254,253.92542,1.203765e-05
50000000,293,50000293,1,90,90.017242,1.2477643e-05
50000000,293,50000293,2,91,91.982351,1.1917648e-05
50000000,294,50000294,0,210,210.02631,1.1648765e-05
50000000,294,50000294,1,146,146.09408,1.1944313e-05
50000000,294,50000294,2,345,345,1.1782101e-05
50000000,295,50000295,0,210,210.26234,1.1526537e-05
50000000,295,50000295,1,162,161.97619,1.162876e-05
50000000,295,50000295,2,467,466.87374,1.1830989e-05
50000000,296,50000296,0,243,243.22484,1.2259863e-05
50000000,296,50000296,1,107,106.875,1.2397638e-05
50000000,296,50000296,2,458,457.47871,1.2333192e-05
50000000,297,50000297,0,214,214,1.2146531e-05
50000000,297,50000297,1,98,98.141715,1.1862097e-05
50000000,297,50000297,2,495,494.98333,1.1862088e-05
50000000,298,50000298,0,212,212,1.2006535e-05
50000000,298,50000298,1,91,90.236,1.2433201e-05
50000000,298,50000298,2,211,211.40124,1.2059868e-05
50000000,299,50000299,0,234,234.43103,1.205764e-05
50000000,299,50000299,1,6,6.1553679,1.1984312e-05
50000000,299,50000299,2,235,234.60779,1.201764e-05
50000000,300,50000300,0,265,265.86522,1.1826534e-05
50000000,300,50000300,1,192,192.32639,1.2375418e-05
50000000,300,50000300,2,266,265.75301,1.1919868e-05
50000000,301,50000301,0,204,203.95251,1.1804314e-05
50000000,301,50000301,1,127,127.06244,1.2393189e-05
50000000,301,50000301,2,48,47.007572,1.1899859e-05
50000000,302,50000302,0,264,264.30511,1.2228747e-05
50000000,302,50000302,1,119,119,1.2179871e-05
50000000,302,50000302,2,115,115,1.2113209e-05
50000000,303,50000303,0,233,232.60239,1.1810976e-05
50000000,303,50000303,1,92,92.201639,1.1713211e-05
50000000,303,50000303,2,16,15.709907,1.2162087e-05
50000000,304,50000304,0,225,224.98485,1.1859877e-05
50000000,304,50000304,1,19,18.173618,1.2008753e-05
50000000,304,50000304,2,18,18.279344,1.2217638e-05
50000000,305,50000305,0,204,204.40625,1.174431e-05
50000000,305,50000305,1,73,72.718843,1.1748762e-05
50000000,305,50000305,2,142,142.18713,1.2417639e-05
50000000,306,50000306,0,286,286,1.1966534e-05
50000000,306,50000306,1,287,287.40556,1.2328752e-05
50000000,306,50000306,2,288,288,1.2290975e-05
50000000,307,50000307,0,408,408.69207,1.2108747e-05
50000000,307,50000307,1,409,408.75002,1.2173196e-05
50000000,307,50000307,2,410,410,1.1979866e-05
50000000,308,50000308,0,398,397.86496,1.2379859e-05
50000000,308,50000308,1,396,396,1.2706522e-05
50000000,308,50000308,2,395,394.64961,1.2946521e-05
50000000,309,50000309,0,388,387.66922,1.1679867e-05
50000000,309,50000309,1,387,387.6028,1.1655424e-05
50000000,309,50000309,2,366,366,1.1970967e-05
50000000,310,50000310,0,422,422.39639,1.2168758e-05
50000000,310,50000310,1,423,422.38441,1.2117644e-05
50000000,310,50000310,2,453,453.10465,1.2024311e-05
50000000,311,50000311,0,410,409.83852,1.2302087e-05
50000000,311,50000311,1,408,408.02814,1.2399861e-05
50000000,311,50000311,2,462,462.68671,1.2608748e-05
50000000,312,50000312,0,394,393.47212,1.2204309e-05
50000000,312,50000312,1,393,393.48148,1.2222087e-05
50000000,312,50000312,2,331,330.96797,1.1864307e-05
50000000,313,50000313,0,83,82.714578,1.1915421e-05
50000000,313,50000313,1,77,77,1.2139859e-05
50000000,313,50000313,2,76,76,1.2517632e-05
50000000,314,50000314,0,90,90.925152,1.1819859e-05
50000000,314,50000314,1,91,91.387506,1.1977635e-05
50000000,314,50000314,2,92,91.781228,1.1957636e-05
50000000,315,50000315,0,84,83.524245,1.1997639e-05
50000000,315,50000315,1,99,99.616959,1.2159863e-05
50000000,315,50000315,2,100,100,1.224875e-05
50000000,316,50000316,0,27,26.911066,1.1917648e-05
50000000,316,50000316,1,181,181,1.1962091e-05
50000000,316,50000316,2,182,181.80329,1.2350978e-05
50000000,317,50000317,0,84,84.858621,1.2550967e-05
50000000,317,50000317,1,163,163,1.2850972e-05
50000000,317,50000317,2,162,161.85512,1.3508743e-05
50000000,318,50000318,0,107,107,1.1850979e-05
50000000,318,50000318,1,113,112.94335,1.2542079e-05
50000000,318,50000318,2,112,111.5,1.1942082e-05
50000000,319,50000319,0,115,115.36641,1.1999866e-05
50000000,319,50000319,1,147,146.69231,1.2053196e-05
50000000,319,50000319,2,74,73.309162,1.2390971e-05
50000000,320,50000320,0,125,125.30255,1.2188743e-05
50000000,320,50000320,1,156,155.96531,1.2070968e-05
50000000,320,50000320,2,126,125.72962,1.2050971e-05
50000000,321,50000321,0,147,147.29615,1.2850966e-05
50000000,321,50000321,1,149,148.52649,1.2633192e-05
50000000,321,50000321,2,148,148.42982,1.2615414e-05
50000000,322,50000322,0,123,122.46775,1.2110975e-05
50000000,322,50000322,1,122,122.43751,1.2137637e-05
50000000,322,50000322,2,272,272.54888,1.1908749e-05
50000000,323,50000323,0,136,135.81746,1.2328753e-05
50000000,323,50000323,1,24,23.453667,1.25043e-05
50000000,323,50000323,2,274,274.38049,1.2968737e-05
50000000,324,50000324,0,144,144.51999,1.2417632e-05
50000000,324,50000324,1,145,144.59088,1.243096e-05
50000000,324,50000324,2,283,282.68367,1.2166532e-05
50000000,325,50000325,0,151,151,1.331317e-05
50000000,325,50000325,1,152,152.35048,1.3717608e-05
50000000,325,50000325,2,363,363.33544,1.2322083e-05
50000000,326,50000326,0,151,151.00127,1.1862085e-05
50000000,326,50000326,1,153,153.03333,1.1959863e-05
50000000,326,50000326,2,377,377.25143,1.2028749e-05
50000000,327,50000327,0,139,138.70377,1.2608739e-05
50000000,327,50000327,1,138,138,1.248874e-05
50000000,327,50000327,2,418,418.26382,1.2355411e-05
50000000,328,50000328,0,465,465.33495,1.2715405e-05
50000000,328,50000328,1,466,466.00246,1.2488744e-05
50000000,328,50000328,2,467,467,1.2713185e-05
50000000,329,50000329,0,436,435.60499,1.209319e-05
50000000,329,50000329,1,394,393.47923,1.2426518e-05
50000000,329,50000329,2,393,393.52102,1.2442075e-05
50000000,330,50000330,0,276,275.52042,1.2250966e-05
50000000,330,50000330,1,275,275.55716,1.224652e-05
50000000,330,50000330,2,151,150.28136,1.2248749e-05
50000000,331,50000331,0,287,287.41463,1.2339854e-05
50000000,331,50000331,1,288,288,1.2262073e-05
50000000,331,50000331,2,159,159.24193,1.1968745e-05
50000000,332,50000332,0,227,227.34616,1.1715408e-05
50000000,332,50000332,1,404,403.91853,1.1815419e-05
50000000,332,50000332,2,61,61,1.1810978e-05
50000000,333,50000333,0,122,121.76717,1.2304294e-05
50000000,333,50000333,1,417,417.01088,1.2253191e-05
50000000,333,50000333,2,117,117.98031,1.2237635e-05
50000000,334,50000334,0,191,191.25,1.1733199e-05
50000000,334,50000334,1,411,410.60726,1.1795416e-05
50000000,334,50000334,2,266,266.72053,1.1995416e-05
50000000,335,50000335,0,204,204.23118,1.2619848e-05
50000000,335,50000335,1,417,416.32017,1.243319e-05
50000000,335,50000335,2,207,206.55978,1.2419847e-05
50000000,336,50000336,0,207,207.1,1.1775421e-05
50000000,336,50000336,1,390,389.8424,1.1662083e-05
50000000,336,50000336,2,159,159.1345,1.1630971e-05
50000000,337,50000337,0,337,336.9078,1.2026522e-05
50000000,337,50000337,1,389,388.49781,1.2217633e-05
50000000,337,50000337,2,375,375.11342,1.1962081e-05
50000000,338,50000338,0,354,354.01916,1.1890961e-05
50000000,338,50000338,1,367,366.84387,1.2624299e-05
50000000,338,50000338,2,366,365.78421,1.2019862e-05
50000000,339,50000339,0,383,383.2069,1.24643e-05
50000000,339,50000339,1,203,202.24869,1.2606513e-05
50000000,339,50000339,2,202,202.12791,1.2819844e-05
50000000,340,50000340,0,434,434,1.2353188e-05
50000000,340,50000340,1,220,220,1.2668737e-05
50000000,340,50000340,2,221,220.87681,1.2899844e-05
50000000,341,50000341,0,405,404.89216,1.2073196e-05
50000000,341,50000341,1,161,160.53562,1.1973192e-05
50000000,341,50000341,2,160,160.31578,1.194208e-05
50000000,342,50000342,0,376,376.0121,1.2242073e-05
50000000,342,50000342,1,196,196.35619,1.2330965e-05
50000000,342,50000342,2,197,197,1.2235411e-05
50000000,343,50000343,0,427,426.748,1.1986525e-05
50000000,343,50000343,1,221,220.80923,1.2084301e-05
50000000,343,50000343,2,238,238.06612,1.2386523e-05
50000000,344,50000344,0,266,265.5706,1.194875e-05
50000000,344,50000344,1,193,192.635,1.2162076e-05
50000000,344,50000344,2,264,264.2926,1.2059855e-05
50000000,345,50000345,0,349,349.02743,1.2359851e-05
50000000,345,50000345,1,28,28,1.245096e-05
50000000,345,50000345,2,392,392.33271,1.2422079e-05
50000000,346,50000346,0,467,467.00914,1.2130965e-05
50000000,346,50000346,1,39,39.417319,1.2084304e-05
50000000,346,50000346,2,173,172.77814,1.2413183e-05
50000000,347,50000347,0,494,494.03716,1.1924298e-05
50000000,347,50000347,1,37,37.058139,1.1986521e-05
50000000,347,50000347,2,179,178.90188,1.1888744e-05
50000000,348,50000348,0,213,212.3377,1.2262071e-05
50000000,348,50000348,1,54,54.297751,1.1937635e-05
50000000,348,50000348,2,211,211,1.2130962e-05
50000000,349,50000349,0,328,328,1.2626515e-05
50000000,349,50000349,1,11,11,1.2262087e-05
50000000,349,50000349,2,329,328.76855,1.27954e-05
50000000,350,50000350,0,243,243.24004,1.213985e-05
50000000,350,50000350,1,98,98.566667,1.2242072e-05
50000000,350,50000350,2,218,217.09806,1.2248744e-05
50000000,351,50000351,0,247,247,1.1813191e-05
50000000,351,50000351,1,98,97.664434,1.2466515e-05
50000000,351,50000351,2,248,247.90983,1.2035408e-05
50000000,352,50000352,0,253,252.7228,1.2150959e-05
50000000,352,50000352,1,67,66.835158,1.1877637e-05
50000000,352,50000352,2,208,207.67242,1.1939855e-05
50000000,353,50000353,0,380,380.27469,1.2510957e-05
50000000,353,50000353,1,22,22.11916,1.2537626e-05
50000000,353,50000353,2,20,19.68229,1.2646507e-05
50000000,354,50000354,0,385,384.53211,1.179541e-05
50000000,354,50000354,1,31,30.710936,1.1822073e-05
50000000,354,50000354,2,56,56.87899,1.1848746e-05
50000000,355,50000355,0,371,371.01412,1.2162073e-05
50000000,355,50000355,1,194,194.77927,1.238874e-05
50000000,355,50000355,2,195,195.23808,1.2457627e-05
50000000,356,50000356,0,293,293.42421,1.1926514e-05
50000000,356,50000356,1,212,211.75001,1.1862073e-05
50000000,356,50000356,2,260,260.32703,1.1977631e-05
50000000,357,50000357,0,395,394.80343,1.2222063e-05
50000000,357,50000357,1,181,181,1.2450962e-05
50000000,357,50000357,2,180,179.93913,1.2737625e-05
50000000,358,50000358,0,394,393.58017,1.221541e-05
50000000,358,50000358,1,264,264,1.2273187e-05
50000000,358,50000358,2,265,265.01388,1.2437628e-05
50000000,359,50000359,0,272,271.54603,1.2370961e-05
50000000,359,50000359,1,265,265,1.2119856e-05
50000000,359,50000359,2,268,268.38559,1.2239854e-05
50000000,360,50000360,0,278,278.56323,1.2022076e-05
50000000,360,50000360,1,279,278.13325,1.2046523e-05
50000000,360,50000360,2,280,280,1.2137629e-05
50000000,361,50000361,0,342,342.33784,1.1819858e-05
50000000,361,50000361,1,359,359.08621,1.2375405e-05
50000000,361,50000361,2,360,360,1.1922077e-05
50000000,362,50000362,0,317,316.62007,1.2290957e-05
50000000,362,50000362,1,316,316,1.2142069e-05
50000000,362,50000362,2,315,315.80693,1.2004294e-05
50000000,363,50000363,0,62,61.557517,1.2710953e-05
50000000,363,50000363,1,61,61.332426,1.2642062e-05
50000000,363,50000363,2,60,60,1.2984279e-05
