center,is_twin_center,center_set,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,core_gc_zero_count_all,K0,K_used,k_bumps,hit_kmax,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,twin_edges_inc_minus1,twin_edges_inc_plus1
139350,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,486,5540,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
72078,0,six,,,,,,,,,,,,61,16,50,47,6,0.09836065573770492,0.46065533708336837,1.5469555829538708,1.0,350,3990,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
133704,0,six,,,,,,,,,,,,61,8,54,48,3,0.04918032786885246,1.5,0.6931471805599453,1.0,476,5426,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
29856,0,six,,,,,,,,,,,,61,25,44,36,9,0.14754098360655737,0.2977505495926688,1.9620237048433848,1.0,225,2570,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
40710,0,six,,,,,,,,,,,,61,23,43,39,9,0.14754098360655737,0.3006314459545931,1.9617331290716076,1.0,263,3005,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
180666,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,553,6305,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
171036,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,538,6134,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
181212,1,six,,,,,,,,,,,,61,6,55,51,4,0.06557377049180328,0.5,0.9743147528693494,1.0,554,6317,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
80736,0,six,,,,,,,,,,,,61,9,53,49,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,370,4220,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
168444,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,534,6087,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
88296,0,six,,,,,,,,,,,,61,14,49,43,5,0.08196721311475409,0.29289321881345254,1.2215183802660192,1.0,387,4415,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
95820,0,six,,,,,,,,,,,,61,11,52,47,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,403,4598,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
139392,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,486,5540,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
181128,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,554,6317,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
171852,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,539,6147,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
160500,0,six,,,,,,,,,,,,61,3,58,56,3,0.04918032786885246,1.0,0.6365141682948128,1.0,521,5940,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
38724,0,six,,,,,,,,,,,,61,15,47,40,5,0.08196721311475409,0.2928932188134524,1.2215183802660192,1.0,256,2916,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
10146,0,six,,,,,,,,,,,,61,34,38,34,21,0.3442622950819672,0.04820962851086043,2.80980242059697,1.0,131,999,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
139200,1,six,,,,,,,,,,,,61,7,55,51,3,0.04918032786885246,1.5,0.6931471805599453,1.0,486,5540,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
172644,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,541,6168,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
9354,0,six,,,,,,,,,,,,61,27,40,35,16,0.26229508196721313,0.04700693817723979,2.5438271903443654,1.0,126,639,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
95988,1,six,,,,,,,,,,,,61,9,52,45,4,0.06557377049180328,0.5,0.9743147528693494,1.0,403,4598,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
15336,0,six,,,,,,,,,,,,61,46,33,29,26,0.4262295081967213,0.0333256679393308,3.0788666011931456,1.0,161,1841,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
56808,1,six,,,,,,,,,,,,61,22,44,36,5,0.08196721311475409,0.7257081148225683,1.3498943414398354,1.0,310,3536,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
147276,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,499,5691,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
576,0,six,,,,,,,,,,,,61,32,41,39,12,0.19672131147540983,0.12933146555491587,2.2885002166792083,1.0,32,48,1,0,1.0,4.0,4.0,0.0,0,1,1,0,4.0,0.0
77274,0,six,,,,,,,,,,,,61,15,47,40,7,0.11475409836065574,0.18569168080728765,1.6379825128050243,1.0,362,4130,6,0,0.0,2.0,1.0,1.0,0,0,0,0,1.0,1.0
10698,0,six,,,,,,,,,,,,61,46,35,31,12,0.19672131147540983,0.23216398342064518,2.3226706260060466,1.0,135,1031,5,0,0.0,6.0,2.0,4.0,0,0,0,1,2.0,4.0
114864,0,six,,,,,,,,,,,,61,9,53,47,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,441,5030,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
156354,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,515,5873,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
197604,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,578,6588,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
71382,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,348,3968,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
79464,0,six,,,,,,,,,,,,61,14,49,42,5,0.08196721311475409,0.5657414540893351,1.3022435533711252,1.0,367,4190,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
130830,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,471,5373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
125400,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,461,5256,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
134724,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,478,5448,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
166560,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,531,6056,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
96786,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,405,4617,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
76542,1,six,,,,,,,,,,,,61,13,50,45,6,0.09836065573770492,0.33999413327683914,1.4852200492704113,1.0,360,4103,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
184110,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,558,6359,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
1440,0,six,,,,,,,,,,,,61,28,41,35,10,0.16393442622950818,0.08523961516893896,1.9804661513520938,1.0,50,113,2,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
92202,0,six,,,,,,,,,,,,61,10,53,48,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,395,4508,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
90456,0,six,,,,,,,,,,,,61,9,52,45,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,391,4463,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
91650,0,six,,,,,,,,,,,,61,11,51,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,394,4494,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
174852,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,544,6197,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
69924,0,six,,,,,,,,,,,,61,14,50,44,5,0.08196721311475409,0.5000000000000006,1.3138340331927472,1.0,344,3920,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
16638,0,six,,,,,,,,,,,,61,25,41,33,10,0.16393442622950818,0.09738418381097222,2.0413441612327716,1.0,168,1277,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
183948,0,six,,,,,,,,,,,,61,6,56,52,3,0.04918032786885246,1.5,0.6931471805599453,1.0,558,6359,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
55050,1,six,,,,,,,,,,,,61,24,42,36,8,0.13114754098360656,0.10304646078537566,1.786122846490784,1.0,306,3491,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
53928,0,six,,,,,,,,,,,,61,23,43,36,6,0.09836065573770492,0.3950349319903449,1.5343075224580114,1.0,302,3443,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
183864,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,558,6359,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
139164,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,485,5529,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
89862,0,six,,,,,,,,,,,,61,10,52,47,4,0.06557377049180328,1.0,1.0397207708399179,1.0,390,4446,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
127188,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,464,5286,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
12150,0,six,,,,,,,,,,,,61,25,41,37,11,0.18032786885245902,0.1883269159783009,2.208123748804341,1.0,144,729,4,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
39246,0,six,,,,,,,,,,,,61,28,39,35,20,0.32786885245901637,0.053134973800653594,2.801130846777767,1.0,258,2943,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
62862,0,six,,,,,,,,,,,,61,20,48,41,5,0.08196721311475409,0.725708114822568,1.3498943414398354,1.0,326,3717,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
53262,0,six,,,,,,,,,,,,61,18,46,39,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,301,3434,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
48726,0,six,,,,,,,,,,,,61,19,46,39,8,0.13114754098360656,0.1745456479286266,1.8310137507818278,1.0,287,3279,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
47802,0,six,,,,,,,,,,,,61,18,46,41,11,0.18032786885245902,0.051725177213703705,2.1304008180885807,1.0,285,3252,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
129654,0,six,,,,,,,,,,,,61,7,54,49,4,0.06557377049180328,0.5,0.9743147528693494,1.0,469,5346,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
171408,0,six,,,,,,,,,,,,61,7,54,51,5,0.08196721311475409,0.29289321881345254,1.2215183802660192,1.0,539,6147,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
131112,1,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,471,5373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
137766,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,483,5508,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
83406,0,six,,,,,,,,,,,,61,14,47,42,8,0.13114754098360656,0.1339745962155614,1.7378249831141712,1.0,376,4284,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
152142,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,508,5790,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
34320,0,six,,,,,,,,,,,,61,25,42,36,11,0.18032786885245902,0.07878839206898705,2.120339991692916,1.0,241,2753,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
168216,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,534,6087,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
78234,0,six,,,,,,,,,,,,61,14,50,46,5,0.08196721311475409,0.68464503091704,1.342282197437913,1.0,364,4149,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
175326,0,six,,,,,,,,,,,,61,5,56,53,4,0.06557377049180328,1.0,1.0397207708399179,1.0,545,6215,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
82002,0,six,,,,,,,,,,,,61,9,52,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,373,4253,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
46476,0,six,,,,,,,,,,,,61,16,48,39,4,0.06557377049180328,0.771286446121831,1.047755105464942,1.0,281,3207,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
63288,0,six,,,,,,,,,,,,61,17,45,37,8,0.13114754098360656,0.25964861446886633,1.8089760889120854,1.0,328,3738,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
146808,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,499,5691,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
44412,0,six,,,,,,,,,,,,61,21,44,36,6,0.09836065573770492,0.3015573941809235,1.504302188285601,1.0,274,3126,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
49398,0,six,,,,,,,,,,,,61,19,45,39,8,0.13114754098360656,0.14107571509191388,1.7521139811601023,1.0,289,3299,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
56586,0,six,,,,,,,,,,,,61,19,46,39,6,0.09836065573770492,0.6240393134633428,1.5602243727604543,1.0,310,3536,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
134460,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,477,5439,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
87966,0,six,,,,,,,,,,,,61,11,50,44,6,0.09836065573770492,0.23623738417402645,1.450714609605269,1.0,386,4401,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
199554,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,581,6623,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
188496,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,565,6440,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
12078,0,six,,,,,,,,,,,,61,33,40,34,12,0.19672131147540983,0.25029272855663776,2.267779798797296,1.0,143,1092,5,0,1.0,4.0,4.0,0.0,0,1,1,0,4.0,0.0
104862,0,six,,,,,,,,,,,,61,9,53,48,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,421,4800,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
109878,0,six,,,,,,,,,,,,61,11,51,44,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,431,4919,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
192060,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,570,6498,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
131292,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,472,5378,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
648,0,six,,,,,,,,,,,,61,28,40,39,22,0.36065573770491804,0.03559580432140209,2.84180794034134,1.0,34,51,1,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
129516,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,468,5333,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
199458,0,six,,,,,,,,,,,,61,6,55,53,6,0.09836065573770492,0.33333333333333326,1.4798484184768599,1.0,581,6623,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
10782,0,six,,,,,,,,,,,,61,83,25,22,34,0.5573770491803278,0.0311249470020192,3.3611494817659318,1.0,135,1547,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
144324,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,494,5630,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
96042,0,six,,,,,,,,,,,,61,15,47,39,6,0.09836065573770492,0.29289321881345237,1.4720659977752126,1.0,403,4598,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
9228,0,six,,,,,,,,,,,,61,41,36,30,16,0.26229508196721313,0.04039063964526314,2.5972468658642898,1.0,125,953,5,0,1.0,4.0,0.0,4.0,1,0,0,1,0.0,4.0
25272,0,six,,,,,,,,,,,,61,41,37,33,16,0.26229508196721313,0.15394969867153038,2.593439502000937,1.0,207,2367,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
68196,0,six,,,,,,,,,,,,61,15,49,43,5,0.08196721311475409,0.5000000000000001,1.313834033192747,1.0,340,3875,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
86538,0,six,,,,,,,,,,,,61,10,51,43,4,0.06557377049180328,1.0,1.0397207708399179,1.0,383,4373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
142830,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,492,5607,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
115482,0,six,,,,,,,,,,,,61,10,52,45,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,442,5040,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
176946,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,547,6237,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
182520,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,556,6336,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
13110,0,six,,,,,,,,,,,,61,26,41,34,11,0.18032786885245902,0.14226249998406812,2.1557598329118783,1.0,149,1134,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
14946,0,six,,,,,,,,,,,,61,31,40,33,12,0.19672131147540983,0.21139064684893083,2.2894992857155967,1.0,159,1214,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
28218,0,six,,,,,,,,,,,,61,27,39,32,11,0.18032786885245902,0.09268553410389674,2.1395245817211923,1.0,219,2502,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
36768,0,six,,,,,,,,,,,,61,25,45,39,8,0.13114754098360656,0.13678049266769227,1.8388812735294995,1.0,250,2853,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
126654,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,463,5283,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
86520,0,six,,,,,,,,,,,,61,11,51,45,5,0.08196721311475409,0.3459426679966252,1.2639167128155817,1.0,383,4373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
167916,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,533,6075,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
128136,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,466,5313,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
6738,0,six,,,,,,,,,,,,61,53,34,31,23,0.3770491803278688,0.1370420907769144,2.973104078427252,1.0,107,818,5,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
42972,0,six,,,,,,,,,,,,61,22,43,39,9,0.14754098360655737,0.10736565843898353,1.8805667196914968,1.0,270,3078,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
79524,0,six,,,,,,,,,,,,61,13,51,47,7,0.11475409836065574,0.6096117967977923,1.713263288781104,1.0,367,4190,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
119220,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,449,5121,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
54378,0,six,,,,,,,,,,,,61,22,44,39,10,0.16393442622950818,0.16865435597794826,2.054944275131085,1.0,304,3464,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
53052,0,six,,,,,,,,,,,,61,16,49,44,8,0.13114754098360656,0.15997931055045472,1.8092713765377642,1.0,300,3420,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165840,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,530,6042,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
76656,0,six,,,,,,,,,,,,61,18,47,41,6,0.09836065573770492,0.19098300562505266,1.4185033762217636,1.0,360,4103,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
184830,1,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,559,6377,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
130194,0,six,,,,,,,,,,,,61,7,54,50,4,0.06557377049180328,0.5,0.9743147528693494,1.0,470,5358,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
65178,0,six,,,,,,,,,,,,61,19,47,41,8,0.13114754098360656,0.14865170983669704,1.8219596813566246,1.0,332,3785,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165288,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,529,6033,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
145962,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,497,5669,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
52350,0,six,,,,,,,,,,,,61,16,48,42,6,0.09836065573770492,0.6096117967977926,1.5488371687775788,1.0,298,3401,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
88956,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,388,4422,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
169038,0,six,,,,,,,,,,,,61,4,57,55,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,535,6102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
195120,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,575,6560,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
98688,0,six,,,,,,,,,,,,61,12,51,47,8,0.13114754098360656,0.3022902634678781,1.8409904153176355,1.0,409,4665,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
169494,0,six,,,,,,,,,,,,61,4,57,55,4,0.06557377049180328,0.5,0.9743147528693494,1.0,536,6107,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
33594,0,six,,,,,,,,,,,,61,22,46,41,11,0.18032786885245902,0.16473908851609842,2.1490345625040237,1.0,239,2732,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
97572,0,six,,,,,,,,,,,,61,10,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,407,4644,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
163188,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,526,5994,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
72756,0,six,,,,,,,,,,,,61,13,50,44,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,351,4008,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
4350,0,six,,,,,,,,,,,,61,36,36,31,11,0.18032786885245902,0.07351534741645861,2.124854675868394,1.0,86,437,4,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
133974,0,six,,,,,,,,,,,,61,8,53,51,7,0.11475409836065574,0.13397459621556104,1.582672711800297,1.0,476,5426,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
108642,0,six,,,,,,,,,,,,61,9,52,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,429,4892,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
191142,1,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,569,6488,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
5232,1,six,,,,,,,,,,,,61,30,40,31,10,0.16393442622950818,0.23446591212007395,2.0869454004152743,1.0,95,485,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
123606,0,six,,,,,,,,,,,,61,9,52,46,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,458,5223,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
168798,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,535,6102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
101646,0,six,,,,,,,,,,,,61,9,53,48,3,0.04918032786885246,1.5,0.6931471805599453,1.0,415,4737,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
190692,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,568,6471,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
43284,0,six,,,,,,,,,,,,61,20,44,36,8,0.13114754098360656,0.24999999999999997,1.8129024136017766,1.0,271,3096,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
