twin_center,control_center,twin_gap,control_gap,twin_entropy,control_entropy,twin_edges,control_edges
80628,80328,0.0,0.0,0.0,0.0,0,0
80670,80370,0.0,0.0,0.0,0.0,0,0
80682,80382,0.0,0.0,0.0,0.0,0,0
80748,80454,0.0,0.0,0.0,0.0,0,0
80778,80478,0.0,0.0,0.0,0.0,0,0
80832,80532,0.0,0.0,0.0,0.0,0,0
80910,80610,0.0,0.0,0.0,0.0,0,0
81018,80718,0.0,0.0,0.0,0.0,0,0
81042,80742,0.0,0.0,0.0,0.0,0,0
81048,80754,0.0,0.0,0.0,0.0,0,0
81198,80898,0.0,0.0,0.0,0.0,0,0
81282,80982,0.0,0.0,0.0,0.0,0,0
81372,81072,0.0,0.0,0.0,0.0,0,0
81552,81252,0.0,0.0,0.0,0.0,0,0
81648,81348,0.0,0.0,0.0,0.0,0,0
81702,81402,0.0,0.0,0.0,0.0,0,0
81900,81600,0.0,0.0,0.0,0.0,0,0
81930,81630,0.0,0.0,0.0,0.0,0,0
81972,81672,0.0,0.0,0.0,0.0,0,0
82008,81708,0.0,0.0,0.0,0.0,0,0
82038,81738,0.0,0.0,0.0,0.0,0,0
82140,81840,0.0,0.0,0.0,0.0,0,0
82218,81918,0.0,0.0,0.0,0.0,0,0
82350,82050,0.0,0.0,0.0,0.0,0,0
82470,82170,0.0,0.0,0.0,0.0,0,0
82530,82230,0.0,0.0,0.0,0.0,0,0
82560,82260,0.0,0.0,0.0,0.0,0,0
82722,82422,0.0,0.0,0.0,0.0,0,0
82728,82428,0.0,0.0,0.0,0.0,0,0
82758,82458,0.0,0.0,0.0,0.0,0,0
82812,82512,0.0,0.0,0.0,0.0,0,0
82890,82590,0.0,0.0,0.0,0.0,0,0
83220,82920,0.0,0.0,0.0,0.0,0,0
83232,82932,0.0,0.0,0.0,0.0,0,0
83268,82968,0.0,0.0,0.0,0.0,0,0
83340,83040,0.0,0.0,0.0,0.0,0,0
83400,83100,0.0,0.0,0.0,0.0,0,0
83562,83262,0.0,0.0,0.0,0.0,0,0
83640,83346,0.0,0.0,0.0,0.0,0,0
83718,83418,0.0,0.0,0.0,0.0,0,0
84060,83760,0.0,0.0,0.0,0.0,0,0
84180,83880,0.0,0.0,0.0,0.0,0,0
84222,83922,0.0,0.0,0.0,0.0,0,0
84318,84018,0.0,0.0,0.0,0.0,0,0
84348,84048,0.0,0.0,0.0,0.0,0,0
84390,84090,0.0,0.0,0.0,0.0,0,0
84522,84228,0.0,0.0,0.0,0.0,0,0
84630,84330,0.0,0.0,0.0,0.0,0,0
84810,84510,0.0,0.0,0.0,0.0,0,0
84858,84558,0.0,0.0,0.0,0.0,0,0
84870,84570,0.0,0.0,0.0,0.0,0,0
84978,84678,0.0,0.0,0.0,0.0,0,0
85092,84792,0.0,0.0,0.0,0.0,0,0
85200,84900,0.0,0.0,0.0,0.0,0,0
85332,85032,0.0,0.0,0.0,0.0,0,0
85362,85062,0.0,0.0,0.0,0.0,0,0
85428,85128,0.0,0.0,0.0,0.0,0,0
85452,85152,0.0,0.0,0.0,0.0,0,0
85620,85320,0.0,0.0,0.0,0.0,0,0
85668,85368,0.0,0.0,0.0,0.0,0,0
85818,85518,0.0,0.0,0.0,0.0,0,0
85830,85530,0.0,0.0,0.0,0.0,0,0
85932,85632,0.0,0.0,0.0,0.0,0,0
86028,85728,0.0,0.0,0.0,0.0,0,0
86112,85812,0.0,0.0,0.0,0.0,0,0
86292,85992,0.0,0.0,0.0,0.0,0,0
86352,86052,0.0,0.0,0.0,0.0,0,0
86370,86070,0.0,0.0,0.0,0.0,0,0
86532,86232,0.0,0.0,0.0,0.0,0,0
86628,86328,0.0,0.0,0.0,0.0,0,0
86928,86634,0.0,0.0,0.0,0.0,0,0
87012,86712,0.0,0.0,0.0,0.0,0,0
87120,86820,0.0,0.0,0.0,0.0,0,0
87150,86850,0.0,0.0,0.0,0.0,0,0
87180,86880,0.0,0.0,0.0,0.0,0,0
87222,86922,0.0,0.0,0.0,0.0,0,0
87252,86952,0.0,0.0,0.0,0.0,0,0
87510,87210,0.0,0.0,0.0,0.0,0,0
87540,87240,0.0,0.0,0.0,0.0,0,0
87558,87258,0.0,0.0,0.0,0.0,0,0
87588,87288,0.0,0.0,0.0,0.0,0,0
87630,87330,0.0,0.0,0.0,0.0,0,0
87642,87342,0.0,0.0,0.0,0.0,0,0
87720,87420,0.0,0.0,0.0,0.0,0,0
87960,87660,0.0,0.0,0.0,0.0,0,0
88002,87702,0.0,0.0,0.0,0.0,0,0
88260,87966,0.0,0.0,0.0,0.0,0,0
88338,88038,0.0,0.0,0.0,0.0,0,0
88470,88170,0.0,0.0,0.0,0.0,0,0
88590,88290,0.0,0.0,0.0,0.0,0,0
88608,88308,0.0,0.0,0.0,0.0,0,0
88662,88362,0.0,0.0,0.0,0.0,0,0
88800,88500,0.0,0.0,0.0,0.0,0,0
88812,88512,0.0,0.0,0.0,0.0,0,0
88818,88518,0.0,0.0,0.0,0.0,0,0
89070,88770,0.0,0.0,0.0,0.0,0,0
89520,89220,0.0,0.0,0.0,0.0,0,0
89562,89262,0.0,0.0,0.0,0.0,0,0
89598,89298,0.0,0.0,0.0,0.0,0,0
89658,89358,0.0,0.0,0.0,0.0,0,0
89670,89370,0.0,0.0,0.0,0.0,0,0
89820,89526,0.0,0.0,0.0,0.0,0,0
89898,89604,0.0,0.0,0.0,0.0,0,0
90018,89718,0.0,0.0,0.0,0.0,0,0
90072,89772,0.0,0.0,0.0,0.0,0,0
90198,89904,0.0,0.0,0.0,0.0,0,0
90372,90078,0.0,0.0,0.0,0.0,0,0
90402,90102,0.0,0.0,0.0,0.0,0,0
90438,90138,0.0,0.0,0.0,0.0,0,0
90528,90228,0.0,0.0,0.0,0.0,0,0
90618,90318,0.0,0.0,0.0,0.0,0,0
90678,90378,0.0,0.0,0.0,0.0,0,0
90822,90522,0.0,0.0,0.0,0.0,0,0
91080,90780,0.0,0.0,0.0,0.0,0,0
91098,90798,0.0,0.0,0.0,0.0,0,0
91128,90828,0.0,0.0,0.0,0.0,0,0
91140,90840,0.0,0.0,0.0,0.0,0,0
91152,90852,0.0,0.0,0.0,0.0,0,0
91368,91068,0.0,0.0,0.0,0.0,0,0
91458,91158,0.0,0.0,0.0,0.0,0,0
91572,91272,0.0,0.0,0.0,0.0,0,0
91812,91512,0.0,0.0,0.0,0.0,0,0
91968,91668,0.0,0.0,0.0,0.0,0,0
92178,91878,0.0,0.0,0.0,0.0,0,0
92220,91920,0.0,0.0,0.0,0.0,0,0
92382,92082,0.0,0.0,0.0,0.0,0,0
92400,92100,0.0,0.0,0.0,0.0,0,0
92460,92160,0.0,0.0,0.0,0.0,0,0
92568,92268,0.0,0.0,0.0,0.0,0,0
92640,92340,0.0,0.0,0.0,0.0,0,0
92670,92370,0.0,0.0,0.0,0.0,0,0
92682,92388,0.0,0.0,0.0,0.0,0,0
92790,92490,0.0,0.0,0.0,0.0,0,0
92862,92562,0.0,0.0,0.0,0.0,0,0
92958,92658,0.0,0.0,0.0,0.0,0,0
93132,92832,0.0,0.0,0.0,0.0,0,0
93240,92940,0.0,0.0,0.0,0.0,0,0
93252,92952,0.0,0.0,0.0,0.0,0,0
93282,92982,0.0,0.0,0.0,0.0,0,0
93480,93180,0.0,0.0,0.0,0.0,0,0
93492,93192,0.0,0.0,0.0,0.0,0,0
93558,93258,0.0,0.0,0.0,0.0,0,0
93702,93402,0.0,0.0,0.0,0.0,0,0
93762,93462,0.0,0.0,0.0,0.0,0,0
93810,93510,0.0,0.0,0.0,0.0,0,0
93888,93588,0.0,0.0,0.0,0.0,0,0
93912,93612,0.0,0.0,0.0,0.0,0,0
94008,93708,0.0,0.0,0.0,0.0,0,0
94110,93816,0.0,0.0,0.0,0.0,0,0
94152,93852,0.0,0.0,0.0,0.0,0,0
94308,94014,0.0,0.0,0.0,0.0,0,0
94350,94050,0.0,0.0,0.0,0.0,0,0
94398,94098,0.0,0.0,0.0,0.0,0,0
94440,94140,0.0,0.0,0.0,0.0,0,0
94530,94230,0.0,0.0,0.0,0.0,0,0
94542,94242,0.0,0.0,0.0,0.0,0,0
94560,94260,0.0,0.0,0.0,0.0,0,0
94650,94356,0.0,0.0,0.0,0.0,0,0
94848,94548,0.0,0.0,0.0,0.0,0,0
94950,94656,0.0,0.0,0.0,0.0,0,0
95088,94788,0.0,0.0,0.0,0.0,0,0
95190,94890,0.0,0.0,0.0,0.0,0,0
95232,94932,0.0,0.0,0.0,0.0,0,0
95442,95142,0.0,0.0,0.0,0.0,0,0
95790,95490,0.0,0.0,0.0,0.0,0,0
95802,95502,0.0,0.0,0.0,0.0,0,0
95958,95658,0.0,0.0,0.0,0.0,0,0
95988,95688,0.0,0.0,0.0,0.0,0,0
96180,95880,0.0,0.0,0.0,0.0,0,0
96222,95922,0.0,0.0,0.0,0.0,0,0
96330,96030,0.0,0.0,0.0,0.0,0,0
96588,96288,0.0,0.0,0.0,0.0,0,0
96738,96438,0.0,0.0,0.0,0.0,0,0
96798,96498,0.0,0.0,0.0,0.0,0,0
96822,96522,0.0,0.0,0.0,0.0,0,0
97002,96702,0.0,0.0,0.0,0.0,0,0
97158,96858,0.0,0.0,0.0,0.0,0,0
97170,96870,0.0,0.0,0.0,0.0,0,0
97302,97008,0.0,0.0,0.0,0.0,0,0
97368,97068,0.0,0.0,0.0,0.0,0,0
97380,97080,0.0,0.0,0.0,0.0,0,0
97500,97200,0.0,0.0,0.0,0.0,0,0
97548,97248,0.0,0.0,0.0,0.0,0,0
97578,97278,0.0,0.0,0.0,0.0,0,0
97608,97308,0.0,0.0,0.0,0.0,0,0
97650,97350,0.0,0.0,0.0,0.0,0,0
97788,97488,0.0,0.0,0.0,0.0,0,0
97842,97542,0.0,0.0,0.0,0.0,0,0
97848,97554,0.0,0.0,0.0,0.0,0,0
97860,97560,0.0,0.0,0.0,0.0,0,0
98010,97710,0.0,0.0,0.0,0.0,0,0
98298,97998,0.0,0.0,0.0,0.0,0,0
98322,98022,0.0,0.0,0.0,0.0,0,0
98388,98088,0.0,0.0,0.0,0.0,0,0
98562,98262,0.0,0.0,0.0,0.0,0,0
98640,98340,0.0,0.0,0.0,0.0,0,0
98712,98412,0.0,0.0,0.0,0.0,0,0
98730,98430,0.0,0.0,0.0,0.0,0,0
98808,98508,0.0,0.0,0.0,0.0,0,0
98868,98568,0.0,0.0,0.0,0.0,0,0
98898,98598,0.0,0.0,0.0,0.0,0,0
98910,98610,0.0,0.0,0.0,0.0,0,0
98928,98628,0.0,0.0,0.0,0.0,0,0
99132,98832,0.0,0.0,0.0,0.0,0,0
99138,98838,0.0,0.0,0.0,0.0,0,0
99258,98958,0.0,0.0,0.0,0.0,0,0
99348,99048,0.0,0.0,0.0,0.0,0,0
99528,99228,0.0,0.0,0.0,0.0,0,0
99708,99408,0.0,0.0,0.0,0.0,0,0
99720,99420,0.0,0.0,0.0,0.0,0,0
99990,99690,0.0,0.0,0.0,0.0,0,0
100152,99852,0.0,0.0,0.0,0.0,0,0
100362,100062,0.0,0.0,0.0,0.0,0,0
100392,100092,0.0,0.0,0.0,0.0,0,0
100518,100218,0.0,0.0,0.0,0.0,0,0
100548,100248,0.0,0.0,0.0,0.0,0,0
100800,100500,0.0,0.0,0.0,0.0,0,0
101112,100812,0.0,0.0,0.0,0.0,0,0
101118,100818,0.0,0.0,0.0,0.0,0,0
101160,100860,0.0,0.0,0.0,0.0,0,0
101208,100908,0.0,0.0,0.0,0.0,0,0
101280,100980,0.0,0.0,0.0,0.0,0,0
101502,101202,0.0,0.0,0.0,0.0,0,0
101532,101232,0.0,0.0,0.0,0.0,0,0
101748,101448,0.0,0.0,0.0,0.0,0,0
101838,101538,0.0,0.0,0.0,0.0,0,0
102000,101700,0.0,0.0,0.0,0.0,0,0
102060,101760,0.0,0.0,0.0,0.0,0,0
102078,101778,0.0,0.0,0.0,0.0,0,0
102102,101802,0.0,0.0,0.0,0.0,0,0
102198,101898,0.0,0.0,0.0,0.0,0,0
102252,101952,0.0,0.0,0.0,0.0,0,0
102300,102006,0.0,0.0,0.0,0.0,0,0
102408,102108,0.0,0.0,0.0,0.0,0,0
102498,102204,0.0,0.0,0.0,0.0,0,0
102678,102378,0.0,0.0,0.0,0.0,0,0
102762,102462,0.0,0.0,0.0,0.0,0,0
102912,102612,0.0,0.0,0.0,0.0,0,0
102930,102630,0.0,0.0,0.0,0.0,0,0
103068,102768,0.0,0.0,0.0,0.0,0,0
103092,102792,0.0,0.0,0.0,0.0,0,0
103290,102990,0.0,0.0,0.0,0.0,0,0
103392,103098,0.0,0.0,0.0,0.0,0,0
103422,103122,0.0,0.0,0.0,0.0,0,0
103812,103512,0.0,0.0,0.0,0.0,0,0
103842,103542,0.0,0.0,0.0,0.0,0,0
103968,103668,0.0,0.0,0.0,0.0,0,0
103980,103680,0.0,0.0,0.0,0.0,0,0
103992,103692,0.0,0.0,0.0,0.0,0,0
104088,103788,0.0,0.0,0.0,0.0,0,0
104148,103848,0.0,0.0,0.0,0.0,0,0
104232,103932,0.0,0.0,0.0,0.0,0,0
104310,104010,0.0,0.0,0.0,0.0,0,0
104382,104082,0.0,0.0,0.0,0.0,0,0
104472,104172,0.0,0.0,0.0,0.0,0,0
104550,104250,0.0,0.0,0.0,0.0,0,0
104682,104388,0.0,0.0,0.0,0.0,0,0
104760,104460,0.0,0.0,0.0,0.0,0,0
104802,104502,0.0,0.0,0.0,0.0,0,0
104850,104556,0.0,0.0,0.0,0.0,0,0
105228,104928,0.0,0.0,0.0,0.0,0,0
105252,104952,0.0,0.0,0.0,0.0,0,0
105360,105060,0.0,0.0,0.0,0.0,0,0
105528,105234,0.0,0.0,0.0,0.0,0,0
105768,105468,0.0,0.0,0.0,0.0,0,0
106032,105732,0.0,0.0,0.0,0.0,0,0
106122,105822,0.0,0.0,0.0,0.0,0,0
106188,105888,0.0,0.0,0.0,0.0,0,0
106218,105918,0.0,0.0,0.0,0.0,0,0
106278,105978,0.0,0.0,0.0,0.0,0,0
106320,106020,0.0,0.0,0.0,0.0,0,0
106452,106152,0.0,0.0,0.0,0.0,0,0
106542,106242,0.0,0.0,0.0,0.0,0,0
106620,106326,0.0,0.0,0.0,0.0,0,0
106662,106362,0.0,0.0,0.0,0.0,0,0
106752,106458,0.0,0.0,0.0,0.0,0,0
106782,106482,0.0,0.0,0.0,0.0,0,0
106860,106560,0.0,0.0,0.0,0.0,0,0
106962,106668,0.0,0.0,0.0,0.0,0,0
107070,106770,0.0,0.0,0.0,0.0,0,0
107100,106800,0.0,0.0,0.0,0.0,0,0
107508,107208,0.0,0.0,0.0,0.0,0,0
107718,107418,0.0,0.0,0.0,0.0,0,0
107838,107538,0.0,0.0,0.0,0.0,0,0
108012,107712,0.0,0.0,0.0,0.0,0,0
108108,107808,0.0,0.0,0.0,0.0,0,0
108192,107892,0.0,0.0,0.0,0.0,0,0
108288,107988,0.0,0.0,0.0,0.0,0,0
108378,108078,0.0,0.0,0.0,0.0,0,0
108462,108162,0.0,0.0,0.0,0.0,0,0
108498,108198,0.0,0.0,0.0,0.0,0,0
108708,108408,0.0,0.0,0.0,0.0,0,0
108792,108492,0.0,0.0,0.0,0.0,0,0
108882,108582,0.0,0.0,0.0,0.0,0,0
108948,108648,0.0,0.0,0.0,0.0,0,0
108960,108660,0.0,0.0,0.0,0.0,0,0
109140,108840,0.0,0.0,0.0,0.0,0,0
109170,108870,0.0,0.0,0.0,0.0,0,0
109200,108900,0.0,0.0,0.0,0.0,0,0
109452,109152,0.0,0.0,0.0,0.0,0,0
109470,109176,0.0,0.0,0.0,0.0,0,0
109518,109218,0.0,0.0,0.0,0.0,0,0
109620,109320,0.0,0.0,0.0,0.0,0,0
109662,109362,0.0,0.0,0.0,0.0,0,0
109830,109530,0.0,0.0,0.0,0.0,0,0
109842,109542,0.0,0.0,0.0,0.0,0,0
109848,109548,0.0,0.0,0.0,0.0,0,0
110322,110022,0.0,0.0,0.0,0.0,0,0
110478,110178,0.0,0.0,0.0,0.0,0,0
110502,110202,0.0,0.0,0.0,0.0,0,0
110568,110268,0.0,0.0,0.0,0.0,0,0
110730,110430,0.0,0.0,0.0,0.0,0,0
110820,110520,0.0,0.0,0.0,0.0,0,0
110880,110580,0.0,0.0,0.0,0.0,0,0
110922,110622,0.0,0.0,0.0,0.0,0,0
111030,110736,0.0,0.0,0.0,0.0,0,0
111120,110826,0.0,0.0,0.0,0.0,0,0
111228,110928,0.0,0.0,0.0,0.0,0,0
111270,110970,0.0,0.0,0.0,0.0,0,0
111492,111192,0.0,0.0,0.0,0.0,0,0
111732,111432,0.0,0.0,0.0,0.0,0,0
111780,111480,0.0,0.0,0.0,0.0,0,0
111828,111528,0.0,0.0,0.0,0.0,0,0
111870,111570,0.0,0.0,0.0,0.0,0,0
112068,111768,0.0,0.0,0.0,0.0,0,0
112248,111948,0.0,0.0,0.0,0.0,0,0
112290,111990,0.0,0.0,0.0,0.0,0,0
112338,112038,0.0,0.0,0.0,0.0,0,0
112362,112062,0.0,0.0,0.0,0.0,0,0
112572,112272,0.0,0.0,0.0,0.0,0,0
112602,112302,0.0,0.0,0.0,0.0,0,0
112758,112458,0.0,0.0,0.0,0.0,0,0
112920,112620,0.0,0.0,0.0,0.0,0,0
113022,112722,0.0,0.0,0.0,0.0,0,0
113040,112740,0.0,0.0,0.0,0.0,0,0
113082,112782,0.0,0.0,0.0,0.0,0,0
113148,112848,0.0,0.0,0.0,0.0,0,0
113160,112860,0.0,0.0,0.0,0.0,0,0
113172,112872,0.0,0.0,0.0,0.0,0,0
113328,113028,0.0,0.0,0.0,0.0,0,0
113358,113058,0.0,0.0,0.0,0.0,0,0
113382,113088,0.0,0.0,0.0,0.0,0,0
113538,113238,0.0,0.0,0.0,0.0,0,0
113622,113322,0.0,0.0,0.0,0.0,0,0
113718,113418,0.0,0.0,0.0,0.0,0,0
113760,113460,0.0,0.0,0.0,0.0,0,0
113778,113478,0.0,0.0,0.0,0.0,0,0
114042,113742,0.0,0.0,0.0,0.0,0,0
114198,113898,0.0,0.0,0.0,0.0,0,0
114600,114300,0.0,0.0,0.0,0.0,0,0
114642,114342,0.0,0.0,0.0,0.0,0,0
114660,114360,0.0,0.0,0.0,0.0,0,0
114690,114390,0.0,0.0,0.0,0.0,0,0
114798,114498,0.0,0.0,0.0,0.0,0,0
115020,114720,0.0,0.0,0.0,0.0,0,0
115152,114852,0.0,0.0,0.0,0.0,0,0
115302,115002,0.0,0.0,0.0,0.0,0,0
115320,115026,0.0,0.0,0.0,0.0,0,0
115362,115062,0.0,0.0,0.0,0.0,0,0
115470,115170,0.0,0.0,0.0,0.0,0,0
115602,115308,0.0,0.0,0.0,0.0,0,0
115770,115476,0.0,0.0,0.0,0.0,0,0
115782,115482,0.0,0.0,0.0,0.0,0,0
115860,115560,0.0,0.0,0.0,0.0,0,0
115878,115578,0.0,0.0,0.0,0.0,0,0
115902,115608,0.0,0.0,0.0,0.0,0,0
115932,115632,0.0,0.0,0.0,0.0,0,0
115980,115680,0.0,0.0,0.0,0.0,0,0
116100,115800,0.0,0.0,0.0,0.0,0,0
116190,115890,0.0,0.0,0.0,0.0,0,0
116532,116232,0.0,0.0,0.0,0.0,0,0
116538,116238,0.0,0.0,0.0,0.0,0,0
116688,116388,0.0,0.0,0.0,0.0,0,0
116790,116490,0.0,0.0,0.0,0.0,0,0
116928,116628,0.0,0.0,0.0,0.0,0,0
117042,116742,0.0,0.0,0.0,0.0,0,0
117192,116892,0.0,0.0,0.0,0.0,0,0
117240,116940,0.0,0.0,0.0,0.0,0,0
117330,117030,0.0,0.0,0.0,0.0,0,0
117372,117072,0.0,0.0,0.0,0.0,0,0
117498,117198,0.0,0.0,0.0,0.0,0,0
117540,117246,0.0,0.0,0.0,0.0,0,0
117618,117318,0.0,0.0,0.0,0.0,0,0
117672,117378,0.0,0.0,0.0,0.0,0,0
117702,117402,0.0,0.0,0.0,0.0,0,0
117810,117510,0.0,0.0,0.0,0.0,0,0
117840,117546,0.0,0.0,0.0,0.0,0,0
117882,117582,0.0,0.0,0.0,0.0,0,0
117978,117678,0.0,0.0,0.0,0.0,0,0
117990,117690,0.0,0.0,0.0,0.0,0,0
118170,117870,0.0,0.0,0.0,0.0,0,0
118212,117912,0.0,0.0,0.0,0.0,0,0
118248,117948,0.0,0.0,0.0,0.0,0,0
118410,118110,0.0,0.0,0.0,0.0,0,0
118620,118320,0.0,0.0,0.0,0.0,0,0
118800,118500,0.0,0.0,0.0,0.0,0,0
118902,118602,0.0,0.0,0.0,0.0,0,0
119088,118788,0.0,0.0,0.0,0.0,0,0
119100,118806,0.0,0.0,0.0,0.0,0,0
119130,118830,0.0,0.0,0.0,0.0,0,0
119292,118992,0.0,0.0,0.0,0.0,0,0
119298,118998,0.0,0.0,0.0,0.0,0,0
119418,119118,0.0,0.0,0.0,0.0,0,0
119550,119250,0.0,0.0,0.0,0.0,0,0
119658,119358,0.0,0.0,0.0,0.0,0,0
119688,119388,0.0,0.0,0.0,0.0,0,0
119700,119400,0.0,0.0,0.0,0.0,0,0
119772,119472,0.0,0.0,0.0,0.0,0,0
119850,119556,0.0,0.0,0.0,0.0,0,0
119922,119622,0.0,0.0,0.0,0.0,0,0
119982,119682,0.0,0.0,0.0,0.0,0,0
120048,119748,0.0,0.0,0.0,0.0,0,0
120078,119778,0.0,0.0,0.0,0.0,0,0
120690,120390,0.0,0.0,0.0,0.0,0,0
120738,120438,0.0,0.0,0.0,0.0,0,0
120918,120618,0.0,0.0,0.0,0.0,0,0
120942,120642,0.0,0.0,0.0,0.0,0,0
121020,120720,0.0,0.0,0.0,0.0,0,0
121062,120762,0.0,0.0,0.0,0.0,0,0
121170,120870,0.0,0.0,0.0,0.0,0,0
121350,121050,0.0,0.0,0.0,0.0,0,0
121368,121068,0.0,0.0,0.0,0.0,0,0
121440,121140,0.0,0.0,0.0,0.0,0,0
121578,121278,0.0,0.0,0.0,0.0,0,0
121608,121308,0.0,0.0,0.0,0.0,0,0
121632,121332,0.0,0.0,0.0,0.0,0,0
121788,121488,0.0,0.0,0.0,0.0,0,0
121950,121650,0.0,0.0,0.0,0.0,0,0
122028,121728,0.0,0.0,0.0,0.0,0,0
122040,121740,0.0,0.0,0.0,0.0,0,0
122052,121752,0.0,0.0,0.0,0.0,0,0
122148,121848,0.0,0.0,0.0,0.0,0,0
122202,121902,0.0,0.0,0.0,0.0,0,0
122208,121908,0.0,0.0,0.0,0.0,0,0
122322,122022,0.0,0.0,0.0,0.0,0,0
122388,122088,0.0,0.0,0.0,0.0,0,0
122400,122100,0.0,0.0,0.0,0.0,0,0
122502,122214,0.0,0.0,0.0,0.0,0,0
122598,122298,0.0,0.0,0.0,0.0,0,0
122610,122310,0.0,0.0,0.0,0.0,0,0
122652,122352,0.0,0.0,0.0,0.0,0,0
122742,122442,0.0,0.0,0.0,0.0,0,0
122868,122568,0.0,0.0,0.0,0.0,0,0
123378,123078,0.0,0.0,0.0,0.0,0,0
123492,123192,0.0,0.0,0.0,0.0,0,0
123552,123252,0.0,0.0,0.0,0.0,0,0
123582,123282,0.0,0.0,0.0,0.0,0,0
123732,123432,0.0,0.0,0.0,0.0,0,0
124122,123822,0.0,0.0,0.0,0.0,0,0
124182,123882,0.0,0.0,0.0,0.0,0,0
124248,123948,0.0,0.0,0.0,0.0,0,0
124302,124002,0.0,0.0,0.0,0.0,0,0
124338,124038,0.0,0.0,0.0,0.0,0,0
124350,124050,0.0,0.0,0.0,0.0,0,0
124428,124128,0.0,0.0,0.0,0.0,0,0
124542,124242,0.0,0.0,0.0,0.0,0,0
124770,124470,0.0,0.0,0.0,0.0,0,0
124782,124482,0.0,0.0,0.0,0.0,0,0
124908,124608,0.0,0.0,0.0,0.0,0,0
124980,124680,0.0,0.0,0.0,0.0,0,0
125118,124818,0.0,0.0,0.0,0.0,0,0
125220,124920,0.0,0.0,0.0,0.0,0,0
125508,125208,0.0,0.0,0.0,0.0,0,0
125640,125340,0.0,0.0,0.0,0.0,0,0
125790,125490,0.0,0.0,0.0,0.0,0,0
125898,125598,0.0,0.0,0.0,0.0,0,0
125928,125628,0.0,0.0,0.0,0.0,0,0
126012,125712,0.0,0.0,0.0,0.0,0,0
126228,125934,0.0,0.0,0.0,0.0,0,0
126492,126192,0.0,0.0,0.0,0.0,0,0
126612,126312,0.0,0.0,0.0,0.0,0,0
126858,126558,0.0,0.0,0.0,0.0,0,0
127032,126732,0.0,0.0,0.0,0.0,0,0
127080,126780,0.0,0.0,0.0,0.0,0,0
127218,126918,0.0,0.0,0.0,0.0,0,0
127248,126948,0.0,0.0,0.0,0.0,0,0
127290,126990,0.0,0.0,0.0,0.0,0,0
127608,127308,0.0,0.0,0.0,0.0,0,0
127680,127380,0.0,0.0,0.0,0.0,0,0
127710,127410,0.0,0.0,0.0,0.0,0,0
127818,127518,0.0,0.0,0.0,0.0,0,0
128112,127812,0.0,0.0,0.0,0.0,0,0
128202,127902,0.0,0.0,0.0,0.0,0,0
128238,127938,0.0,0.0,0.0,0.0,0,0
128340,128040,0.0,0.0,0.0,0.0,0,0
128412,128118,0.0,0.0,0.0,0.0,0,0
128520,128220,0.0,0.0,0.0,0.0,0,0
128550,128250,0.0,0.0,0.0,0.0,0,0
128658,128358,0.0,0.0,0.0,0.0,0,0
128748,128448,0.0,0.0,0.0,0.0,0,0
128832,128532,0.0,0.0,0.0,0.0,0,0
128940,128640,0.0,0.0,0.0,0.0,0,0
128970,128670,0.0,0.0,0.0,0.0,0,0
128982,128682,0.0,0.0,0.0,0.0,0,0
129120,128820,0.0,0.0,0.0,0.0,0,0
129222,128922,0.0,0.0,0.0,0.0,0,0
129288,128988,0.0,0.0,0.0,0.0,0,0
129402,129102,0.0,0.0,0.0,0.0,0,0
129498,129198,0.0,0.0,0.0,0.0,0,0
129528,129228,0.0,0.0,0.0,0.0,0,0
129588,129294,0.0,0.0,0.0,0.0,0,0
129630,129330,0.0,0.0,0.0,0.0,0,0
129642,129342,0.0,0.0,0.0,0.0,0,0
129918,129618,0.0,0.0,0.0,0.0,0,0
130200,129900,0.0,0.0,0.0,0.0,0,0
130260,129960,0.0,0.0,0.0,0.0,0,0
130368,130068,0.0,0.0,0.0,0.0,0,0
130410,130110,0.0,0.0,0.0,0.0,0,0
130620,130320,0.0,0.0,0.0,0.0,0,0
130632,130332,0.0,0.0,0.0,0.0,0,0
130650,130350,0.0,0.0,0.0,0.0,0,0
130842,130542,0.0,0.0,0.0,0.0,0,0
131010,130710,0.0,0.0,0.0,0.0,0,0
131112,130812,0.0,0.0,0.0,0.0,0,0
131250,130950,0.0,0.0,0.0,0.0,0,0
131448,131148,0.0,0.0,0.0,0.0,0,0
131478,131178,0.0,0.0,0.0,0.0,0,0
131640,131340,0.0,0.0,0.0,0.0,0,0
131712,131412,0.0,0.0,0.0,0.0,0,0
131778,131484,0.0,0.0,0.0,0.0,0,0
131838,131538,0.0,0.0,0.0,0.0,0,0
131892,131592,0.0,0.0,0.0,0.0,0,0
131940,131646,0.0,0.0,0.0,0.0,0,0
132048,131748,0.0,0.0,0.0,0.0,0,0
132330,132030,0.0,0.0,0.0,0.0,0,0
132438,132138,0.0,0.0,0.0,0.0,0,0
132528,132228,0.0,0.0,0.0,0.0,0,0
132708,132408,0.0,0.0,0.0,0.0,0,0
132750,132450,0.0,0.0,0.0,0.0,0,0
132762,132462,0.0,0.0,0.0,0.0,0,0
132858,132558,0.0,0.0,0.0,0.0,0,0
132948,132648,0.0,0.0,0.0,0.0,0,0
133278,132978,0.0,0.0,0.0,0.0,0,0
133320,133020,0.0,0.0,0.0,0.0,0,0
133350,133050,0.0,0.0,0.0,0.0,0,0
133542,133242,0.0,0.0,0.0,0.0,0,0
