t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,t_mod_19,is_forbidden_19,dist_to_forbid_19,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
115318,3196614960,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,7,0,2,7,0,6,0,0,0,1,1,1
89141,2470988520,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,10,0,2,12,0,6,0,0,0,1,1,1
148200,4108104000,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,0,0,1,0,0,0,1,1,1
115890,3212470800,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,9,0,8,0,0,0,1,1,1
85020,2356754400,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,14,0,4,0,0,0,1,1,1
174739,4843765080,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,15,0,3,0,0,0,1,1,1
183553,5088089160,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,4,0,1,13,0,5,0,0,0,1,1,1
192847,5345718840,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,16,0,4,16,0,2,0,0,0,1,1,1
103655,2873316600,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,10,0,8,0,0,0,1,1,1
48788,1352403360,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,15,0,3,0,0,0,1,1,1
9322,258405840,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,6,0,1,12,0,6,0,0,0,1,1,1
116356,3225388320,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,8,0,3,0,0,1,0,0,0,1,1,1
12696,351933120,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,4,0,3,0,0,0,1,1,1
192648,5340202560,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,4,0,1,7,0,6,0,0,0,1,1,1
25900,717948000,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,9,0,3,3,0,2,0,0,0,1,1,1
156840,4347604800,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,15,0,3,14,0,4,0,0,0,1,1,1
115672,3206427840,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,0,0,1,0,0,0,1,1,1
132186,3664195920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,11,0,1,3,0,2,0,0,0,1,1,1
51361,1423726920,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,4,0,3,0,0,0,1,1,1
28256,783256320,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,3,0,2,0,0,0,1,1,1
18380,509493600,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,3,0,2,7,0,6,0,0,0,1,1,1
68168,1889616960,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,15,0,3,15,0,3,0,0,0,1,1,1
188233,5217818760,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,9,0,3,0,0,1,0,0,0,1,1,1
119113,3301812360,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,11,0,1,2,0,1,0,0,0,1,1,1
37652,1043713440,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,13,0,5,0,0,0,1,1,1
162591,4507022520,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,8,0,7,0,0,0,1,1,1
26676,739458720,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,0,0,1,0,0,0,1,1,1
156039,4325401080,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,13,0,1,11,0,7,0,0,0,1,1,1
169552,4699981440,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,15,0,3,0,0,0,1,1,1
68280,1892721600,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,8,0,3,13,0,5,0,0,0,1,1,1
169475,4697847000,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,14,0,4,0,0,0,1,1,1
159341,4416932520,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,0,0,5,7,0,6,0,0,0,1,1,1
102280,2835201600,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,8,0,3,3,0,2,0,0,0,1,1,1
130430,3615519600,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,6,0,1,14,0,4,0,0,0,1,1,1
79760,2210947200,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,13,0,1,17,0,1,0,0,0,1,1,1
103482,2868521040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,8,0,7,0,0,0,1,1,1
51135,1417462200,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,16,0,4,6,0,5,0,0,0,1,1,1
69282,1920497040,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,8,0,7,0,0,0,1,1,1
27465,761329800,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,10,0,2,10,0,8,0,0,0,1,1,1
12758,353651760,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,9,0,8,0,0,0,1,1,1
165803,4596059160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,9,0,8,0,0,0,1,1,1
40371,1119084120,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,15,0,3,0,0,0,1,1,1
9497,263256840,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,11,0,1,16,0,2,0,0,0,1,1,1
39181,1086097320,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,3,0,2,0,0,0,1,1,1
41686,1155535920,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,2,0,3,0,0,1,0,0,0,1,1,1
48177,1335466440,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,16,0,4,12,0,6,0,0,0,1,1,1
124727,3457432440,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,15,0,3,11,0,7,0,0,0,1,1,1
51739,1434205080,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,2,0,1,0,0,0,1,1,1
181690,5036446800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,11,0,1,12,0,6,0,0,0,1,1,1
73997,2051196840,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,13,0,1,11,0,7,0,0,0,1,1,1
163369,4528588680,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,16,0,4,7,0,6,0,0,0,1,1,1
52902,1466443440,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,15,0,3,6,0,5,0,0,0,1,1,1
155411,4307992920,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,14,0,2,10,0,8,0,0,0,1,1,1
971,26916120,1,4,57,53,2,0.03278688524590164,2.0,-0.0,9,0,1,2,0,3,2,0,1,0,0,0,1,1,1
149967,4157085240,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,10,0,2,0,0,1,0,0,0,1,1,1
44432,1231655040,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,11,0,1,10,0,8,0,0,0,1,1,1
82663,2291418360,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,9,0,3,13,0,5,0,0,0,1,1,1
107868,2990100960,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,3,0,2,5,0,4,0,0,0,1,1,1
162036,4491637920,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,9,0,3,4,0,3,0,0,0,1,1,1
138238,3831957360,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,13,0,5,0,0,0,1,1,1
66060,1831183200,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,16,0,2,0,0,0,1,1,1
16504,457490880,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,12,0,6,0,0,0,1,1,1
134273,3722047560,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,7,0,2,0,0,1,0,0,0,1,1,1
150554,4173356880,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,17,0,1,0,0,0,1,1,1
123669,3428104680,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,17,0,1,0,0,0,1,1,1
96342,2670600240,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,12,0,6,0,0,0,1,1,1
11373,315259560,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,11,0,7,0,0,0,1,1,1
134972,3741423840,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,9,0,3,15,0,3,0,0,0,1,1,1
130459,3616323480,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,1,0,4,5,0,4,0,0,0,1,1,1
23076,639666720,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,7,0,2,10,0,8,0,0,0,1,1,1
99363,2754342360,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,15,0,3,12,0,6,0,0,0,1,1,1
139951,3879441720,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,16,0,2,0,0,0,1,1,1
147637,4092497640,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,9,0,3,7,0,6,0,0,0,1,1,1
2899,80360280,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,9,0,3,11,0,7,0,0,0,1,1,1
30440,843796800,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,2,0,1,0,0,0,1,1,1
8873,245959560,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,0,0,1,0,0,0,1,1,1
108617,3010863240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,4,0,1,13,0,5,0,0,0,1,1,1
96772,2682519840,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,8,0,3,5,0,4,0,0,0,1,1,1
70495,1954121400,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,13,0,1,5,0,4,0,0,0,1,1,1
178271,4941672120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,13,0,5,0,0,0,1,1,1
183390,5083570800,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,11,0,1,2,0,1,0,0,0,1,1,1
151769,4207036680,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,16,0,2,0,0,0,1,1,1
193627,5367340440,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,14,0,2,17,0,1,0,0,0,1,1,1
68831,1907995320,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,15,0,3,13,0,5,0,0,0,1,1,1
7467,206985240,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,4,0,1,0,0,1,0,0,0,1,1,1
53403,1480331160,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,6,0,1,13,0,5,0,0,0,1,1,1
34857,966236040,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,7,0,2,11,0,7,0,0,0,1,1,1
141808,3930917760,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,11,0,1,11,0,7,0,0,0,1,1,1
58955,1634232600,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,16,0,4,17,0,1,0,0,0,1,1,1
149292,4138374240,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,15,0,3,9,0,8,0,0,0,1,1,1
134682,3733385040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,10,0,8,0,0,0,1,1,1
2845,78863400,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,6,0,1,14,0,4,0,0,0,1,1,1
107252,2973025440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,16,0,4,16,0,2,0,0,0,1,1,1
34333,951710760,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,10,0,2,0,0,1,0,0,0,1,1,1
80465,2230489800,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,4,0,1,0,0,1,0,0,0,1,1,1
176898,4903612560,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,13,0,1,8,0,7,0,0,0,1,1,1
93815,2600551800,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,9,0,3,12,0,6,0,0,0,1,1,1
17934,497130480,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,17,0,1,0,0,0,1,1,1
106179,2943281880,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,7,0,6,0,0,0,1,1,1
60316,1671959520,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,0,0,5,10,0,8,0,0,0,1,1,1
11331,314095320,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,9,0,3,7,0,6,0,0,0,1,1,1
32310,895633200,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,10,0,8,0,0,0,1,1,1
181807,5039690040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,15,0,3,0,0,0,1,1,1
35410,981565200,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,16,0,4,13,0,5,0,0,0,1,1,1
1857,51476040,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,14,0,4,0,0,0,1,1,1
197986,5488171920,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,4,0,1,6,0,5,0,0,0,1,1,1
155427,4308436440,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,7,0,6,0,0,0,1,1,1
165668,4592316960,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,7,0,6,0,0,0,1,1,1
131853,3654965160,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,1,0,4,12,0,6,0,0,0,1,1,1
124759,3458319480,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,13,0,1,5,0,4,0,0,0,1,1,1
160062,4436918640,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,6,0,5,0,0,0,1,1,1
15780,437421600,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,10,0,8,0,0,0,1,1,1
54557,1512320040,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,4,0,1,8,0,7,0,0,0,1,1,1
53109,1472181480,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,1,0,4,4,0,3,0,0,0,1,1,1
107645,2983919400,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,1,0,4,10,0,8,0,0,0,1,1,1
99929,2770031880,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,3,0,2,8,0,7,0,0,0,1,1,1
156057,4325900040,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,14,0,2,10,0,8,0,0,0,1,1,1
31877,883630440,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,14,0,4,0,0,0,1,1,1
123494,3423253680,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,6,0,1,13,0,5,0,0,0,1,1,1
110694,3068437680,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,0,0,1,0,0,0,1,1,1
163786,4540147920,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,6,0,5,0,0,0,1,1,1
116694,3234757680,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,15,0,3,0,0,0,1,1,1
27529,763103880,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,6,0,1,17,0,1,0,0,0,1,1,1
56855,1576020600,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,7,0,6,0,0,0,1,1,1
76617,2123823240,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,15,0,3,9,0,8,0,0,0,1,1,1
23461,650338920,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,1,0,4,15,0,3,0,0,0,1,1,1
33052,916201440,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,4,0,1,11,0,7,0,0,0,1,1,1
114019,3160606680,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,0,0,5,0,0,1,0,0,0,1,1,1
54992,1524378240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,6,0,5,0,0,0,1,1,1
21227,588412440,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,11,0,1,4,0,3,0,0,0,1,1,1
16207,449258040,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,6,0,1,0,0,1,0,0,0,1,1,1
132529,3673703880,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,4,0,3,0,0,0,1,1,1
141743,3929115960,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,3,0,2,0,0,0,1,1,1
137590,3813994800,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,9,0,3,11,0,7,0,0,0,1,1,1
141312,3917168640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,9,0,8,0,0,0,1,1,1
9489,263035080,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,8,0,7,0,0,0,1,1,1
129973,3602851560,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,13,0,5,0,0,0,1,1,1
12462,345446640,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,17,0,1,0,0,0,1,1,1
24930,691059600,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,8,0,3,2,0,1,0,0,0,1,1,1
90150,2498958000,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,16,0,4,14,0,4,0,0,0,1,1,1
162975,4517667000,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,13,0,1,12,0,6,0,0,0,1,1,1
122053,3383309160,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,10,0,2,16,0,2,0,0,0,1,1,1
101289,2807731080,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,3,0,2,0,0,1,0,0,0,1,1,1
107646,2983947120,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,2,0,3,11,0,7,0,0,0,1,1,1
15547,430962840,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,9,0,3,5,0,4,0,0,0,1,1,1
101568,2815464960,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,10,0,2,13,0,5,0,0,0,1,1,1
199987,5543639640,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,16,0,4,12,0,6,0,0,0,1,1,1
53610,1486069200,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,9,0,3,11,0,7,0,0,0,1,1,1
5959,165183480,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,9,0,3,12,0,6,0,0,0,1,1,1
140250,3887730000,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,0,0,5,11,0,7,0,0,0,1,1,1
121889,3378763080,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,4,0,3,0,0,0,1,1,1
160269,4442656680,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,4,0,3,0,0,0,1,1,1
97153,2693081160,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,15,0,3,6,0,5,0,0,0,1,1,1
7521,208482120,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,7,0,2,16,0,2,0,0,0,1,1,1
59736,1655881920,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,15,0,3,0,0,1,0,0,0,1,1,1
86055,2385444600,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,4,0,3,0,0,0,1,1,1
95544,2648479680,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,4,0,1,12,0,6,0,0,0,1,1,1
86062,2385638640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,11,0,7,0,0,0,1,1,1
96642,2678916240,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,14,0,2,8,0,7,0,0,0,1,1,1
199797,5538372840,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,13,0,1,12,0,6,0,0,0,1,1,1
150379,4168505880,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,13,0,5,0,0,0,1,1,1
111203,3082547160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,6,0,1,15,0,3,0,0,0,1,1,1
66637,1847177640,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,4,0,3,0,0,0,1,1,1
173017,4796031240,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,8,0,3,3,0,2,0,0,0,1,1,1
7871,218184120,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,0,0,5,5,0,4,0,0,0,1,1,1
150078,4160162160,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,2,0,3,16,0,2,0,0,0,1,1,1
44425,1231461000,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,3,0,2,0,0,0,1,1,1
61060,1692583200,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,13,0,5,0,0,0,1,1,1
100564,2787634080,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,9,0,3,16,0,2,0,0,0,1,1,1
71351,1977849720,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,6,0,5,0,0,0,1,1,1
151736,4206121920,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,2,0,1,0,0,0,1,1,1
65143,1805763960,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,16,0,4,11,0,7,0,0,0,1,1,1
94363,2615742360,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,13,0,1,9,0,8,0,0,0,1,1,1
46795,1297157400,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,11,0,1,17,0,1,0,0,0,1,1,1
57105,1582950600,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,2,0,3,10,0,8,0,0,0,1,1,1
147459,4087563480,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,1,0,4,0,0,1,0,0,0,1,1,1
154039,4269961080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,2,0,3,6,0,5,0,0,0,1,1,1
100736,2792401920,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,11,0,1,17,0,1,0,0,0,1,1,1
151757,4206704040,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,15,0,3,4,0,3,0,0,0,1,1,1
141172,3913287840,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,4,0,1,2,0,1,0,0,0,1,1,1
147296,4083045120,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,8,0,3,8,0,7,0,0,0,1,1,1
80620,2234786400,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,6,0,1,3,0,2,0,0,0,1,1,1
137396,3808617120,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,2,0,3,7,0,6,0,0,0,1,1,1
88307,2447870040,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,9,0,3,14,0,4,0,0,0,1,1,1
20288,562383360,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,7,0,2,15,0,3,0,0,0,1,1,1
122675,3400551000,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,3,0,2,11,0,7,0,0,0,1,1,1
148403,4113731160,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,13,0,5,0,0,0,1,1,1
26378,731198160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,11,0,1,6,0,5,0,0,0,1,1,1
97408,2700149760,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,14,0,4,0,0,0,1,1,1
118904,3296018880,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,2,0,1,0,0,0,1,1,1
184917,5125899240,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,9,0,8,0,0,0,1,1,1
184007,5100674040,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,16,0,4,11,0,7,0,0,0,1,1,1
171328,4749212160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,5,0,4,0,0,0,1,1,1
35602,986887440,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,4,0,1,15,0,3,0,0,0,1,1,1
68696,1904253120,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,16,0,4,11,0,7,0,0,0,1,1,1
13988,387747360,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,14,0,2,4,0,3,0,0,0,1,1,1
46227,1281412440,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,4,0,1,0,0,1,0,0,0,1,1,1
163616,4535435520,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,8,0,3,7,0,6,0,0,0,1,1,1
140141,3884708520,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,10,0,2,16,0,2,0,0,0,1,1,1
81522,2259789840,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,12,0,6,0,0,0,1,1,1
69233,1919138760,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,9,0,3,16,0,2,0,0,0,1,1,1
87160,2416075200,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,7,0,6,0,0,0,1,1,1
50549,1401218280,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,9,0,8,0,0,0,1,1,1
167698,4648588560,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,10,0,2,4,0,3,0,0,0,1,1,1
70074,1942451280,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,0,0,5,2,0,1,0,0,0,1,1,1
130772,3624999840,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,14,0,4,0,0,0,1,1,1
191598,5311096560,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,8,0,3,2,0,1,0,0,0,1,1,1
119745,3319331400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,7,0,6,0,0,0,1,1,1
178117,4937403240,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,8,0,3,11,0,7,0,0,0,1,1,1
15572,431655840,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,11,0,7,0,0,0,1,1,1
114061,3161770920,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,4,0,3,0,0,0,1,1,1
148304,4110986880,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,13,0,1,9,0,8,0,0,0,1,1,1
