p,killed_Q0,survive_Q1,hazard,rank
31277,0,1,0.0,1064
31333,0,1,0.0,1065
31337,0,1,0.0,1066
31379,0,1,0.0,1067
31391,0,1,0.0,1068
31397,0,1,0.0,1069
31481,0,1,0.0,1070
31489,0,1,0.0,1071
31513,0,1,0.0,1072
31517,0,1,0.0,1073
31541,0,1,0.0,1074
31547,0,1,0.0,1075
31567,0,1,0.0,1076
31583,0,1,0.0,1077
31601,0,1,0.0,1078
31627,0,1,0.0,1079
31657,0,1,0.0,1080
31667,0,1,0.0,1081
31687,0,1,0.0,1082
31699,0,1,0.0,1083
31727,0,1,0.0,1084
31729,0,1,0.0,1085
31741,0,1,0.0,1086
31769,0,1,0.0,1087
31771,0,1,0.0,1088
31817,0,1,0.0,1089
31847,0,1,0.0,1090
31849,0,1,0.0,1091
31891,0,1,0.0,1092
31907,0,1,0.0,1093
31957,0,1,0.0,1094
31963,0,1,0.0,1095
31973,0,1,0.0,1096
31981,0,1,0.0,1097
31991,0,1,0.0,1098
32027,0,1,0.0,1099
32029,0,1,0.0,1100
32063,0,1,0.0,1101
32069,0,1,0.0,1102
32089,0,1,0.0,1103
32099,0,1,0.0,1104
32117,0,1,0.0,1105
32183,0,1,0.0,1106
32189,0,1,0.0,1107
32213,0,1,0.0,1108
32233,0,1,0.0,1109
32257,0,1,0.0,1110
32261,0,1,0.0,1111
32297,0,1,0.0,1112
32303,0,1,0.0,1113
32309,0,1,0.0,1114
32321,0,1,0.0,1115
32327,0,1,0.0,1116
32341,0,1,0.0,1117
32359,0,1,0.0,1118
32369,0,1,0.0,1119
32371,0,1,0.0,1120
32401,0,1,0.0,1121
32411,0,1,0.0,1122
32423,0,1,0.0,1123
32429,0,1,0.0,1124
32467,0,1,0.0,1125
32491,0,1,0.0,1126
32497,0,1,0.0,1127
32503,0,1,0.0,1128
32533,0,1,0.0,1129
32537,0,1,0.0,1130
32569,0,1,0.0,1131
32579,0,1,0.0,1132
32603,0,1,0.0,1133
32609,0,1,0.0,1134
32611,0,1,0.0,1135
32621,0,1,0.0,1136
32687,0,1,0.0,1137
32719,0,1,0.0,1138
32749,0,1,0.0,1139
32779,0,1,0.0,1140
32797,0,1,0.0,1141
32801,0,1,0.0,1142
32831,0,1,0.0,1143
32833,0,1,0.0,1144
32887,0,1,0.0,1145
32909,0,1,0.0,1146
32911,0,1,0.0,1147
32917,0,1,0.0,1148
32939,0,1,0.0,1149
32957,0,1,0.0,1150
32969,0,1,0.0,1151
32971,0,1,0.0,1152
32987,0,1,0.0,1153
32999,0,1,0.0,1154
33013,0,1,0.0,1155
33029,0,1,0.0,1156
33049,0,1,0.0,1157
33083,0,1,0.0,1158
33091,0,1,0.0,1159
33107,0,1,0.0,1160
33113,0,1,0.0,1161
33149,0,1,0.0,1162
33151,0,1,0.0,1163
33181,0,1,0.0,1164
33199,0,1,0.0,1165
33203,0,1,0.0,1166
33287,0,1,0.0,1167
33311,0,1,0.0,1168
33317,0,1,0.0,1169
33329,0,1,0.0,1170
33331,0,1,0.0,1171
33343,0,1,0.0,1172
33347,0,1,0.0,1173
33349,0,1,0.0,1174
33353,0,1,0.0,1175
33359,0,1,0.0,1176
33377,0,1,0.0,1177
33391,0,1,0.0,1178
33403,0,1,0.0,1179
33409,0,1,0.0,1180
33413,0,1,0.0,1181
33457,0,1,0.0,1182
33493,0,1,0.0,1183
33503,0,1,0.0,1184
33529,0,1,0.0,1185
33533,0,1,0.0,1186
33547,0,1,0.0,1187
33563,0,1,0.0,1188
33577,0,1,0.0,1189
33581,0,1,0.0,1190
33587,0,1,0.0,1191
33589,0,1,0.0,1192
33599,0,1,0.0,1193
33601,0,1,0.0,1194
33613,0,1,0.0,1195
33617,0,1,0.0,1196
33619,0,1,0.0,1197
33629,0,1,0.0,1198
33637,0,1,0.0,1199
33641,0,1,0.0,1200
33647,0,1,0.0,1201
33679,0,1,0.0,1202
33703,0,1,0.0,1203
33721,0,1,0.0,1204
33739,0,1,0.0,1205
33751,0,1,0.0,1206
33767,0,1,0.0,1207
33791,0,1,0.0,1208
33797,0,1,0.0,1209
33811,0,1,0.0,1210
33827,0,1,0.0,1211
33829,0,1,0.0,1212
33851,0,1,0.0,1213
33857,0,1,0.0,1214
33863,0,1,0.0,1215
33871,0,1,0.0,1216
33889,0,1,0.0,1217
33893,0,1,0.0,1218
33911,0,1,0.0,1219
33923,0,1,0.0,1220
33931,0,1,0.0,1221
33937,0,1,0.0,1222
33961,0,1,0.0,1223
33967,0,1,0.0,1224
33997,0,1,0.0,1225
34019,0,1,0.0,1226
34031,0,1,0.0,1227
34039,0,1,0.0,1228
34057,0,1,0.0,1229
34061,0,1,0.0,1230
34123,0,1,0.0,1231
34127,0,1,0.0,1232
34129,0,1,0.0,1233
34141,0,1,0.0,1234
34147,0,1,0.0,1235
34157,0,1,0.0,1236
34159,0,1,0.0,1237
34171,0,1,0.0,1238
34211,0,1,0.0,1239
34213,0,1,0.0,1240
34217,0,1,0.0,1241
34231,0,1,0.0,1242
34259,0,1,0.0,1243
34261,0,1,0.0,1244
34267,0,1,0.0,1245
34273,0,1,0.0,1246
34297,0,1,0.0,1247
34301,0,1,0.0,1248
34303,0,1,0.0,1249
34313,0,1,0.0,1250
34327,0,1,0.0,1251
34337,0,1,0.0,1252
34351,0,1,0.0,1253
34361,0,1,0.0,1254
34367,0,1,0.0,1255
34381,0,1,0.0,1256
34403,0,1,0.0,1257
34421,0,1,0.0,1258
34429,0,1,0.0,1259
34457,0,1,0.0,1260
34469,0,1,0.0,1261
34471,0,1,0.0,1262
34487,0,1,0.0,1263
34499,0,1,0.0,1264
34501,0,1,0.0,1265
34511,0,1,0.0,1266
34537,0,1,0.0,1267
34543,0,1,0.0,1268
34583,0,1,0.0,1269
34589,0,1,0.0,1270
34591,0,1,0.0,1271
34603,0,1,0.0,1272
34607,0,1,0.0,1273
34613,0,1,0.0,1274
34649,0,1,0.0,1275
34651,0,1,0.0,1276
34667,0,1,0.0,1277
34673,0,1,0.0,1278
34679,0,1,0.0,1279
34687,0,1,0.0,1280
34693,0,1,0.0,1281
34703,0,1,0.0,1282
34721,0,1,0.0,1283
34739,0,1,0.0,1284
34747,0,1,0.0,1285
34757,0,1,0.0,1286
34759,0,1,0.0,1287
34763,0,1,0.0,1288
34781,0,1,0.0,1289
34807,0,1,0.0,1290
34819,0,1,0.0,1291
34841,0,1,0.0,1292
34843,0,1,0.0,1293
34847,0,1,0.0,1294
34871,0,1,0.0,1295
34877,0,1,0.0,1296
34919,0,1,0.0,1297
34939,0,1,0.0,1298
34961,0,1,0.0,1299
34963,0,1,0.0,1300
34981,0,1,0.0,1301
35023,0,1,0.0,1302
35027,0,1,0.0,1303
35051,0,1,0.0,1304
35053,0,1,0.0,1305
35089,0,1,0.0,1306
35107,0,1,0.0,1307
35117,0,1,0.0,1308
35129,0,1,0.0,1309
35141,0,1,0.0,1310
35149,0,1,0.0,1311
35153,0,1,0.0,1312
35159,0,1,0.0,1313
35171,0,1,0.0,1314
35201,0,1,0.0,1315
35221,0,1,0.0,1316
35251,0,1,0.0,1317
35257,0,1,0.0,1318
35267,0,1,0.0,1319
35279,0,1,0.0,1320
35281,0,1,0.0,1321
35311,0,1,0.0,1322
35323,0,1,0.0,1323
35327,0,1,0.0,1324
35339,0,1,0.0,1325
35363,0,1,0.0,1326
35381,0,1,0.0,1327
35393,0,1,0.0,1328
35401,0,1,0.0,1329
35423,0,1,0.0,1330
35437,0,1,0.0,1331
35447,0,1,0.0,1332
35449,0,1,0.0,1333
35461,0,1,0.0,1334
35491,0,1,0.0,1335
35507,0,1,0.0,1336
35509,0,1,0.0,1337
35521,0,1,0.0,1338
35527,0,1,0.0,1339
35531,0,1,0.0,1340
35533,0,1,0.0,1341
35537,0,1,0.0,1342
35543,0,1,0.0,1343
35569,0,1,0.0,1344
35591,0,1,0.0,1345
35593,0,1,0.0,1346
35597,0,1,0.0,1347
35603,0,1,0.0,1348
35671,0,1,0.0,1349
35677,0,1,0.0,1350
35729,0,1,0.0,1351
35731,0,1,0.0,1352
35747,0,1,0.0,1353
35753,0,1,0.0,1354
35759,0,1,0.0,1355
35771,0,1,0.0,1356
35797,0,1,0.0,1357
35801,0,1,0.0,1358
35803,0,1,0.0,1359
35809,0,1,0.0,1360
35837,0,1,0.0,1361
35851,0,1,0.0,1362
35863,0,1,0.0,1363
35879,0,1,0.0,1364
35897,0,1,0.0,1365
35899,0,1,0.0,1366
35911,0,1,0.0,1367
35923,0,1,0.0,1368
35951,0,1,0.0,1369
35963,0,1,0.0,1370
35969,0,1,0.0,1371
35983,0,1,0.0,1372
36007,0,1,0.0,1373
36011,0,1,0.0,1374
36013,0,1,0.0,1375
36017,0,1,0.0,1376
36037,0,1,0.0,1377
36061,0,1,0.0,1378
36067,0,1,0.0,1379
36073,0,1,0.0,1380
36097,0,1,0.0,1381
36107,0,1,0.0,1382
36109,0,1,0.0,1383
36131,0,1,0.0,1384
36137,0,1,0.0,1385
36151,0,1,0.0,1386
36161,0,1,0.0,1387
36187,0,1,0.0,1388
36209,0,1,0.0,1389
36217,0,1,0.0,1390
36241,0,1,0.0,1391
36263,0,1,0.0,1392
36269,0,1,0.0,1393
36293,0,1,0.0,1394
36299,0,1,0.0,1395
36307,0,1,0.0,1396
36319,0,1,0.0,1397
36341,0,1,0.0,1398
36343,0,1,0.0,1399
36373,0,1,0.0,1400
36389,0,1,0.0,1401
36433,0,1,0.0,1402
36451,0,1,0.0,1403
36467,0,1,0.0,1404
36469,0,1,0.0,1405
36473,0,1,0.0,1406
36493,0,1,0.0,1407
36497,0,1,0.0,1408
36527,0,1,0.0,1409
36541,0,1,0.0,1410
36551,0,1,0.0,1411
36559,0,1,0.0,1412
36571,0,1,0.0,1413
36583,0,1,0.0,1414
36587,0,1,0.0,1415
36599,0,1,0.0,1416
36607,0,1,0.0,1417
36637,0,1,0.0,1418
36643,0,1,0.0,1419
36653,0,1,0.0,1420
36671,0,1,0.0,1421
36677,0,1,0.0,1422
36683,0,1,0.0,1423
36691,0,1,0.0,1424
36697,0,1,0.0,1425
36713,0,1,0.0,1426
36721,0,1,0.0,1427
36739,0,1,0.0,1428
36749,0,1,0.0,1429
36767,0,1,0.0,1430
36779,0,1,0.0,1431
36781,0,1,0.0,1432
36787,0,1,0.0,1433
36793,0,1,0.0,1434
36809,0,1,0.0,1435
36833,0,1,0.0,1436
36847,0,1,0.0,1437
36857,0,1,0.0,1438
36871,0,1,0.0,1439
36877,0,1,0.0,1440
36887,0,1,0.0,1441
36899,0,1,0.0,1442
36901,0,1,0.0,1443
36913,0,1,0.0,1444
36919,0,1,0.0,1445
36931,0,1,0.0,1446
36947,0,1,0.0,1447
36973,0,1,0.0,1448
36979,0,1,0.0,1449
36997,0,1,0.0,1450
37019,0,1,0.0,1451
37021,0,1,0.0,1452
37061,0,1,0.0,1453
37087,0,1,0.0,1454
37097,0,1,0.0,1455
37123,0,1,0.0,1456
37159,0,1,0.0,1457
37171,0,1,0.0,1458
37189,0,1,0.0,1459
37199,0,1,0.0,1460
37201,0,1,0.0,1461
37217,0,1,0.0,1462
37223,0,1,0.0,1463
37243,0,1,0.0,1464
37273,0,1,0.0,1465
37277,0,1,0.0,1466
37307,0,1,0.0,1467
37309,0,1,0.0,1468
37313,0,1,0.0,1469
37321,0,1,0.0,1470
37337,0,1,0.0,1471
37339,0,1,0.0,1472
37357,0,1,0.0,1473
37361,0,1,0.0,1474
37363,0,1,0.0,1475
37369,0,1,0.0,1476
37397,0,1,0.0,1477
37409,0,1,0.0,1478
37423,0,1,0.0,1479
37441,0,1,0.0,1480
37447,0,1,0.0,1481
37463,0,1,0.0,1482
37483,0,1,0.0,1483
37489,0,1,0.0,1484
37493,0,1,0.0,1485
37501,0,1,0.0,1486
37507,0,1,0.0,1487
37511,0,1,0.0,1488
37517,0,1,0.0,1489
37529,0,1,0.0,1490
37537,0,1,0.0,1491
37547,0,1,0.0,1492
37561,0,1,0.0,1493
37567,0,1,0.0,1494
37571,0,1,0.0,1495
37573,0,1,0.0,1496
37579,0,1,0.0,1497
37589,0,1,0.0,1498
37591,0,1,0.0,1499
37607,0,1,0.0,1500
37643,0,1,0.0,1501
37649,0,1,0.0,1502
37657,0,1,0.0,1503
37663,0,1,0.0,1504
37691,0,1,0.0,1505
37693,0,1,0.0,1506
37781,0,1,0.0,1507
37783,0,1,0.0,1508
37799,0,1,0.0,1509
37811,0,1,0.0,1510
37831,0,1,0.0,1511
37847,0,1,0.0,1512
37861,0,1,0.0,1513
37889,0,1,0.0,1514
37897,0,1,0.0,1515
37907,0,1,0.0,1516
37951,0,1,0.0,1517
37957,0,1,0.0,1518
37963,0,1,0.0,1519
37967,0,1,0.0,1520
37987,0,1,0.0,1521
37993,0,1,0.0,1522
37997,0,1,0.0,1523
38011,0,1,0.0,1524
38069,0,1,0.0,1525
38083,0,1,0.0,1526
38113,0,1,0.0,1527
38119,0,1,0.0,1528
38153,0,1,0.0,1529
38167,0,1,0.0,1530
38177,0,1,0.0,1531
38197,0,1,0.0,1532
38219,0,1,0.0,1533
38237,0,1,0.0,1534
38239,0,1,0.0,1535
38261,0,1,0.0,1536
38273,0,1,0.0,1537
38281,0,1,0.0,1538
38287,0,1,0.0,1539
38299,0,1,0.0,1540
38321,0,1,0.0,1541
38327,0,1,0.0,1542
38329,0,1,0.0,1543
38351,0,1,0.0,1544
38371,0,1,0.0,1545
38393,0,1,0.0,1546
38431,0,1,0.0,1547
38447,0,1,0.0,1548
38449,0,1,0.0,1549
38461,0,1,0.0,1550
38543,0,1,0.0,1551
38561,0,1,0.0,1552
38567,0,1,0.0,1553
38603,0,1,0.0,1554
38609,0,1,0.0,1555
38611,0,1,0.0,1556
38629,0,1,0.0,1557
38651,0,1,0.0,1558
38671,0,1,0.0,1559
38677,0,1,0.0,1560
38693,0,1,0.0,1561
38699,0,1,0.0,1562
38707,0,1,0.0,1563
38711,0,1,0.0,1564
38713,0,1,0.0,1565
38729,0,1,0.0,1566
38737,0,1,0.0,1567
38747,0,1,0.0,1568
38749,0,1,0.0,1569
38783,0,1,0.0,1570
38791,0,1,0.0,1571
38803,0,1,0.0,1572
38821,0,1,0.0,1573
38839,0,1,0.0,1574
38851,0,1,0.0,1575
38867,0,1,0.0,1576
38903,0,1,0.0,1577
38917,0,1,0.0,1578
38921,0,1,0.0,1579
38953,0,1,0.0,1580
38959,0,1,0.0,1581
38971,0,1,0.0,1582
38977,0,1,0.0,1583
38993,0,1,0.0,1584
39019,0,1,0.0,1585
39023,0,1,0.0,1586
39041,0,1,0.0,1587
39043,0,1,0.0,1588
39047,0,1,0.0,1589
39079,0,1,0.0,1590
39097,0,1,0.0,1591
39103,0,1,0.0,1592
39107,0,1,0.0,1593
39113,0,1,0.0,1594
39119,0,1,0.0,1595
39133,0,1,0.0,1596
39139,0,1,0.0,1597
39157,0,1,0.0,1598
39161,0,1,0.0,1599
39163,0,1,0.0,1600
39181,0,1,0.0,1601
39191,0,1,0.0,1602
39209,0,1,0.0,1603
39217,0,1,0.0,1604
39227,0,1,0.0,1605
39229,0,1,0.0,1606
39241,0,1,0.0,1607
39251,0,1,0.0,1608
39293,0,1,0.0,1609
39301,0,1,0.0,1610
39317,0,1,0.0,1611
39323,0,1,0.0,1612
39341,0,1,0.0,1613
39343,0,1,0.0,1614
39359,0,1,0.0,1615
39367,0,1,0.0,1616
39371,0,1,0.0,1617
39373,0,1,0.0,1618
39383,0,1,0.0,1619
39397,0,1,0.0,1620
39439,0,1,0.0,1621
39451,0,1,0.0,1622
39461,0,1,0.0,1623
39499,0,1,0.0,1624
39503,0,1,0.0,1625
39509,0,1,0.0,1626
39511,0,1,0.0,1627
39541,0,1,0.0,1628
39563,0,1,0.0,1629
39581,0,1,0.0,1630
39619,0,1,0.0,1631
39623,0,1,0.0,1632
39631,0,1,0.0,1633
39667,0,1,0.0,1634
39671,0,1,0.0,1635
39679,0,1,0.0,1636
39703,0,1,0.0,1637
39709,0,1,0.0,1638
39719,0,1,0.0,1639
39733,0,1,0.0,1640
39749,0,1,0.0,1641
39761,0,1,0.0,1642
39769,0,1,0.0,1643
39791,0,1,0.0,1644
39799,0,1,0.0,1645
39821,0,1,0.0,1646
39827,0,1,0.0,1647
39829,0,1,0.0,1648
39839,0,1,0.0,1649
39841,0,1,0.0,1650
39857,0,1,0.0,1651
39863,0,1,0.0,1652
39869,0,1,0.0,1653
39877,0,1,0.0,1654
39883,0,1,0.0,1655
39887,0,1,0.0,1656
39901,0,1,0.0,1657
39929,0,1,0.0,1658
39937,0,1,0.0,1659
39979,0,1,0.0,1660
40009,0,1,0.0,1661
40013,0,1,0.0,1662
40031,0,1,0.0,1663
40037,0,1,0.0,1664
40039,0,1,0.0,1665
40087,0,1,0.0,1666
40111,0,1,0.0,1667
40123,0,1,0.0,1668
40127,0,1,0.0,1669
40129,0,1,0.0,1670
40151,0,1,0.0,1671
40153,0,1,0.0,1672
40163,0,1,0.0,1673
40169,0,1,0.0,1674
40213,0,1,0.0,1675
40231,0,1,0.0,1676
40237,0,1,0.0,1677
40241,0,1,0.0,1678
40253,0,1,0.0,1679
40277,0,1,0.0,1680
40289,0,1,0.0,1681
40351,0,1,0.0,1682
40357,0,1,0.0,1683
40361,0,1,0.0,1684
40387,0,1,0.0,1685
40423,0,1,0.0,1686
40427,0,1,0.0,1687
40433,0,1,0.0,1688
40459,0,1,0.0,1689
40471,0,1,0.0,1690
40483,0,1,0.0,1691
40487,0,1,0.0,1692
40493,0,1,0.0,1693
40499,0,1,0.0,1694
40507,0,1,0.0,1695
40519,0,1,0.0,1696
40529,0,1,0.0,1697
40531,0,1,0.0,1698
40543,0,1,0.0,1699
40577,0,1,0.0,1700
40583,0,1,0.0,1701
40591,0,1,0.0,1702
40609,0,1,0.0,1703
40627,0,1,0.0,1704
40637,0,1,0.0,1705
40693,0,1,0.0,1706
40697,0,1,0.0,1707
40699,0,1,0.0,1708
40709,0,1,0.0,1709
40739,0,1,0.0,1710
40751,0,1,0.0,1711
40759,0,1,0.0,1712
40771,0,1,0.0,1713
40787,0,1,0.0,1714
40801,0,1,0.0,1715
40813,0,1,0.0,1716
40819,0,1,0.0,1717
40829,0,1,0.0,1718
40841,0,1,0.0,1719
40847,0,1,0.0,1720
40849,0,1,0.0,1721
40883,0,1,0.0,1722
40897,0,1,0.0,1723
40927,0,1,0.0,1724
40939,0,1,0.0,1725
40961,0,1,0.0,1726
40973,0,1,0.0,1727
41011,0,1,0.0,1728
41017,0,1,0.0,1729
41039,0,1,0.0,1730
41047,0,1,0.0,1731
41051,0,1,0.0,1732
41057,0,1,0.0,1733
41113,0,1,0.0,1734
41117,0,1,0.0,1735
41131,0,1,0.0,1736
41141,0,1,0.0,1737
41143,0,1,0.0,1738
41149,0,1,0.0,1739
41161,0,1,0.0,1740
41177,0,1,0.0,1741
41179,0,1,0.0,1742
41183,0,1,0.0,1743
41189,0,1,0.0,1744
41201,0,1,0.0,1745
41203,0,1,0.0,1746
41213,0,1,0.0,1747
41221,0,1,0.0,1748
41227,0,1,0.0,1749
41233,0,1,0.0,1750
41257,0,1,0.0,1751
41263,0,1,0.0,1752
41269,0,1,0.0,1753
41281,0,1,0.0,1754
41299,0,1,0.0,1755
41333,0,1,0.0,1756
41341,0,1,0.0,1757
41351,0,1,0.0,1758
41357,0,1,0.0,1759
41387,0,1,0.0,1760
41389,0,1,0.0,1761
41411,0,1,0.0,1762
41443,0,1,0.0,1763
41453,0,1,0.0,1764
41467,0,1,0.0,1765
41479,0,1,0.0,1766
41491,0,1,0.0,1767
41507,0,1,0.0,1768
41513,0,1,0.0,1769
41519,0,1,0.0,1770
41521,0,1,0.0,1771
41543,0,1,0.0,1772
41549,0,1,0.0,1773
41579,0,1,0.0,1774
41593,0,1,0.0,1775
41597,0,1,0.0,1776
41611,0,1,0.0,1777
41617,0,1,0.0,1778
41627,0,1,0.0,1779
41641,0,1,0.0,1780
41647,0,1,0.0,1781
41651,0,1,0.0,1782
41659,0,1,0.0,1783
41681,0,1,0.0,1784
41687,0,1,0.0,1785
41719,0,1,0.0,1786
41759,0,1,0.0,1787
41761,0,1,0.0,1788
41771,0,1,0.0,1789
41777,0,1,0.0,1790
41801,0,1,0.0,1791
41809,0,1,0.0,1792
41813,0,1,0.0,1793
41843,0,1,0.0,1794
41849,0,1,0.0,1795
41851,0,1,0.0,1796
41863,0,1,0.0,1797
41879,0,1,0.0,1798
41887,0,1,0.0,1799
41893,0,1,0.0,1800
41897,0,1,0.0,1801
41903,0,1,0.0,1802
41911,0,1,0.0,1803
41927,0,1,0.0,1804
41941,0,1,0.0,1805
41947,0,1,0.0,1806
41953,0,1,0.0,1807
41957,0,1,0.0,1808
41959,0,1,0.0,1809
41981,0,1,0.0,1810
41983,0,1,0.0,1811
41999,0,1,0.0,1812
42013,0,1,0.0,1813
42017,0,1,0.0,1814
42019,0,1,0.0,1815
42043,0,1,0.0,1816
42061,0,1,0.0,1817
42083,0,1,0.0,1818
42101,0,1,0.0,1819
42139,0,1,0.0,1820
42179,0,1,0.0,1821
42181,0,1,0.0,1822
42187,0,1,0.0,1823
42193,0,1,0.0,1824
42197,0,1,0.0,1825
42209,0,1,0.0,1826
42227,0,1,0.0,1827
42239,0,1,0.0,1828
42257,0,1,0.0,1829
42281,0,1,0.0,1830
42283,0,1,0.0,1831
42293,0,1,0.0,1832
42299,0,1,0.0,1833
42307,0,1,0.0,1834
42323,0,1,0.0,1835
42331,0,1,0.0,1836
42337,0,1,0.0,1837
42349,0,1,0.0,1838
42379,0,1,0.0,1839
42391,0,1,0.0,1840
42397,0,1,0.0,1841
42403,0,1,0.0,1842
42407,0,1,0.0,1843
42409,0,1,0.0,1844
42437,0,1,0.0,1845
42443,0,1,0.0,1846
42451,0,1,0.0,1847
42457,0,1,0.0,1848
42461,0,1,0.0,1849
42463,0,1,0.0,1850
42467,0,1,0.0,1851
42487,0,1,0.0,1852
42491,0,1,0.0,1853
42499,0,1,0.0,1854
42509,0,1,0.0,1855
42533,0,1,0.0,1856
42557,0,1,0.0,1857
42569,0,1,0.0,1858
42571,0,1,0.0,1859
42577,0,1,0.0,1860
42589,0,1,0.0,1861
42641,0,1,0.0,1862
42643,0,1,0.0,1863
42649,0,1,0.0,1864
42677,0,1,0.0,1865
42683,0,1,0.0,1866
42689,0,1,0.0,1867
42697,0,1,0.0,1868
42701,0,1,0.0,1869
42727,0,1,0.0,1870
42737,0,1,0.0,1871
42751,0,1,0.0,1872
42767,0,1,0.0,1873
42773,0,1,0.0,1874
42787,0,1,0.0,1875
42793,0,1,0.0,1876
42797,0,1,0.0,1877
42839,0,1,0.0,1878
42841,0,1,0.0,1879
42853,0,1,0.0,1880
42859,0,1,0.0,1881
42863,0,1,0.0,1882
42899,0,1,0.0,1883
42901,0,1,0.0,1884
42929,0,1,0.0,1885
42937,0,1,0.0,1886
42943,0,1,0.0,1887
42953,0,1,0.0,1888
42961,0,1,0.0,1889
42989,0,1,0.0,1890
43003,0,1,0.0,1891
43019,0,1,0.0,1892
43037,0,1,0.0,1893
43049,0,1,0.0,1894
43051,0,1,0.0,1895
43063,0,1,0.0,1896
43067,0,1,0.0,1897
43103,0,1,0.0,1898
43117,0,1,0.0,1899
43133,0,1,0.0,1900
43151,0,1,0.0,1901
43159,0,1,0.0,1902
43189,0,1,0.0,1903
43201,0,1,0.0,1904
43223,0,1,0.0,1905
43237,0,1,0.0,1906
43261,0,1,0.0,1907
43271,0,1,0.0,1908
43283,0,1,0.0,1909
43291,0,1,0.0,1910
43319,0,1,0.0,1911
43321,0,1,0.0,1912
43331,0,1,0.0,1913
43397,0,1,0.0,1914
43399,0,1,0.0,1915
43403,0,1,0.0,1916
43411,0,1,0.0,1917
43427,0,1,0.0,1918
43441,0,1,0.0,1919
43451,0,1,0.0,1920
43457,0,1,0.0,1921
43481,0,1,0.0,1922
43487,0,1,0.0,1923
43499,0,1,0.0,1924
43517,0,1,0.0,1925
43543,0,1,0.0,1926
43573,0,1,0.0,1927
43577,0,1,0.0,1928
43579,0,1,0.0,1929
43591,0,1,0.0,1930
43607,0,1,0.0,1931
43609,0,1,0.0,1932
43613,0,1,0.0,1933
43627,0,1,0.0,1934
43651,0,1,0.0,1935
43669,0,1,0.0,1936
43711,0,1,0.0,1937
43717,0,1,0.0,1938
43759,0,1,0.0,1939
43777,0,1,0.0,1940
43781,0,1,0.0,1941
43783,0,1,0.0,1942
43787,0,1,0.0,1943
43789,0,1,0.0,1944
43801,0,1,0.0,1945
43853,0,1,0.0,1946
43867,0,1,0.0,1947
43889,0,1,0.0,1948
43891,0,1,0.0,1949
43913,0,1,0.0,1950
43933,0,1,0.0,1951
43951,0,1,0.0,1952
43961,0,1,0.0,1953
43969,0,1,0.0,1954
43973,0,1,0.0,1955
43991,0,1,0.0,1956
43997,0,1,0.0,1957
44017,0,1,0.0,1958
44021,0,1,0.0,1959
44027,0,1,0.0,1960
44029,0,1,0.0,1961
44041,0,1,0.0,1962
44071,0,1,0.0,1963
44087,0,1,0.0,1964
44101,0,1,0.0,1965
44119,0,1,0.0,1966
44123,0,1,0.0,1967
44131,0,1,0.0,1968
44159,0,1,0.0,1969
44171,0,1,0.0,1970
44179,0,1,0.0,1971
44201,0,1,0.0,1972
44203,0,1,0.0,1973
44207,0,1,0.0,1974
44221,0,1,0.0,1975
44257,0,1,0.0,1976
44263,0,1,0.0,1977
44267,0,1,0.0,1978
44269,0,1,0.0,1979
44279,0,1,0.0,1980
44281,0,1,0.0,1981
44351,0,1,0.0,1982
44357,0,1,0.0,1983
44371,0,1,0.0,1984
44381,0,1,0.0,1985
44389,0,1,0.0,1986
44417,0,1,0.0,1987
44453,0,1,0.0,1988
44483,0,1,0.0,1989
44491,0,1,0.0,1990
44497,0,1,0.0,1991
44507,0,1,0.0,1992
44519,0,1,0.0,1993
44531,0,1,0.0,1994
44533,0,1,0.0,1995
44537,0,1,0.0,1996
44549,0,1,0.0,1997
44563,0,1,0.0,1998
44579,0,1,0.0,1999
44621,0,1,0.0,2000
44623,0,1,0.0,2001
44633,0,1,0.0,2002
44641,0,1,0.0,2003
44647,0,1,0.0,2004
44657,0,1,0.0,2005
44683,0,1,0.0,2006
44687,0,1,0.0,2007
44701,0,1,0.0,2008
44711,0,1,0.0,2009
44741,0,1,0.0,2010
44753,0,1,0.0,2011
44771,0,1,0.0,2012
44773,0,1,0.0,2013
44777,0,1,0.0,2014
44789,0,1,0.0,2015
44797,0,1,0.0,2016
44809,0,1,0.0,2017
44819,0,1,0.0,2018
44843,0,1,0.0,2019
44851,0,1,0.0,2020
44867,0,1,0.0,2021
44917,0,1,0.0,2022
44927,0,1,0.0,2023
44939,0,1,0.0,2024
44959,0,1,0.0,2025
44963,0,1,0.0,2026
44971,0,1,0.0,2027
44983,0,1,0.0,2028
44987,0,1,0.0,2029
45007,0,1,0.0,2030
45061,0,1,0.0,2031
45077,0,1,0.0,2032
45083,0,1,0.0,2033
45121,0,1,0.0,2034
45127,0,1,0.0,2035
45137,0,1,0.0,2036
45139,0,1,0.0,2037
45161,0,1,0.0,2038
45181,0,1,0.0,2039
45191,0,1,0.0,2040
45197,0,1,0.0,2041
45233,0,1,0.0,2042
45247,0,1,0.0,2043
45259,0,1,0.0,2044
45281,0,1,0.0,2045
45293,0,1,0.0,2046
45307,0,1,0.0,2047
45317,0,1,0.0,2048
45337,0,1,0.0,2049
45341,0,1,0.0,2050
45343,0,1,0.0,2051
45361,0,1,0.0,2052
45377,0,1,0.0,2053
45389,0,1,0.0,2054
45403,0,1,0.0,2055
45413,0,1,0.0,2056
45427,0,1,0.0,2057
45433,0,1,0.0,2058
45481,0,1,0.0,2059
45491,0,1,0.0,2060
45497,0,1,0.0,2061
