t,is_twin,K,eps,t_mod_13,dist_to_forbid_13,layer_allow_L1,layer_allow_L2,layer_allow_L3,n_components,gc_size,gc_fraction,second_gc_size,second_gc_fraction,isolated_nodes,triangle_count,transitivity,avg_clustering,adj_spectral_radius,adj_entropy
159993,0,120,1e-06,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
159993,0,240,1e-12,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
159993,0,240,1e-09,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
159993,0,240,1e-06,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
176968,0,120,1e-12,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
176968,0,120,1e-09,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
176968,0,120,1e-06,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
176968,0,240,1e-12,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
176968,0,240,1e-09,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
176968,0,240,1e-06,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
192051,0,120,1e-12,2,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
192051,0,120,1e-09,2,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
192051,0,120,1e-06,2,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
192051,0,240,1e-12,2,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
192051,0,240,1e-09,2,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
192051,0,240,1e-06,2,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
83930,0,120,1e-12,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
83930,0,120,1e-09,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
83930,0,120,1e-06,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
83930,0,240,1e-12,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
83930,0,240,1e-09,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
83930,0,240,1e-06,2,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72072,0,120,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72072,0,120,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72072,0,120,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72072,0,240,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72072,0,240,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72072,0,240,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
17663,0,120,1e-12,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
17663,0,120,1e-09,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
17663,0,120,1e-06,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
17663,0,240,1e-12,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
17663,0,240,1e-09,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
17663,0,240,1e-06,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
123641,0,120,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
123641,0,120,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
123641,0,120,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
123641,0,240,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
123641,0,240,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
123641,0,240,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
5180,0,120,1e-12,6,3,1,0,0,57,3,0.04918032786885246,2,0.03278688524590164,54,0.0,0.0,0.0,1.4142135623730951,1.0843916958452147
5180,0,120,1e-09,6,3,1,0,0,57,3,0.04918032786885246,2,0.03278688524590164,54,0.0,0.0,0.0,1.4142135623730951,1.0843916958452147
5180,0,120,1e-06,6,3,1,0,0,57,3,0.04918032786885246,2,0.03278688524590164,54,0.0,0.0,0.0,1.4142135623730951,1.0843916958452147
5180,0,240,1e-12,6,3,1,0,0,41,16,0.26229508196721313,4,0.06557377049180328,37,5.0,0.2542372881355932,0.0726775956284153,3.607690203086826,2.1779271778534506
5180,0,240,1e-09,6,3,1,0,0,41,16,0.26229508196721313,4,0.06557377049180328,37,5.0,0.2542372881355932,0.0726775956284153,3.607690203086826,2.1779271778534506
5180,0,240,1e-06,6,3,1,0,0,41,16,0.26229508196721313,4,0.06557377049180328,37,5.0,0.2542372881355932,0.0726775956284153,3.607690203086826,2.1779271778534506
25130,0,120,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
25130,0,120,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
25130,0,120,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
25130,0,240,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
25130,0,240,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
25130,0,240,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
76134,0,120,1e-12,6,3,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
76134,0,120,1e-09,6,3,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
76134,0,120,1e-06,6,3,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
76134,0,240,1e-12,6,3,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
76134,0,240,1e-09,6,3,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
76134,0,240,1e-06,6,3,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
138639,0,120,1e-12,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
138639,0,120,1e-09,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
138639,0,120,1e-06,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
138639,0,240,1e-12,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
138639,0,240,1e-09,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
138639,0,240,1e-06,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
21619,0,120,1e-12,0,3,1,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
21619,0,120,1e-09,0,3,1,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
21619,0,120,1e-06,0,3,1,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
21619,0,240,1e-12,0,3,1,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
21619,0,240,1e-09,0,3,1,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
21619,0,240,1e-06,0,3,1,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72651,0,120,1e-12,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72651,0,120,1e-09,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72651,0,120,1e-06,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72651,0,240,1e-12,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72651,0,240,1e-09,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
72651,0,240,1e-06,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
113761,0,120,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
113761,0,120,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
113761,0,120,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
113761,0,240,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
113761,0,240,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
113761,0,240,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183743,0,120,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183743,0,120,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183743,0,120,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183743,0,240,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183743,0,240,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183743,0,240,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183951,0,120,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183951,0,120,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183951,0,120,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183951,0,240,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183951,0,240,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
183951,0,240,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128115,0,120,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128115,0,120,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128115,0,120,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128115,0,240,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128115,0,240,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128115,0,240,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
93859,0,120,1e-12,12,2,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
93859,0,120,1e-09,12,2,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
93859,0,120,1e-06,12,2,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
93859,0,240,1e-12,12,2,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
93859,0,240,1e-09,12,2,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
93859,0,240,1e-06,12,2,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
34241,0,120,1e-12,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
34241,0,120,1e-09,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
34241,0,120,1e-06,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
34241,0,240,1e-12,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
34241,0,240,1e-09,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
34241,0,240,1e-06,12,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
35213,0,120,1e-12,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
35213,0,120,1e-09,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
35213,0,120,1e-06,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
35213,0,240,1e-12,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
35213,0,240,1e-09,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
35213,0,240,1e-06,9,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128523,0,120,1e-12,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128523,0,120,1e-09,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128523,0,120,1e-06,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128523,0,240,1e-12,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128523,0,240,1e-09,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
128523,0,240,1e-06,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
184640,0,120,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
184640,0,120,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
184640,0,120,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
184640,0,240,1e-12,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
184640,0,240,1e-09,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
184640,0,240,1e-06,1,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
38405,0,120,1e-12,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
38405,0,120,1e-09,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
38405,0,120,1e-06,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
38405,0,240,1e-12,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
38405,0,240,1e-09,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
38405,0,240,1e-06,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
171611,0,120,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
171611,0,120,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
171611,0,120,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
171611,0,240,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
171611,0,240,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
171611,0,240,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
148434,0,120,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
148434,0,120,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
148434,0,120,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
148434,0,240,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
148434,0,240,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
148434,0,240,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
164305,0,120,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
164305,0,120,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
164305,0,120,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
164305,0,240,1e-12,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
164305,0,240,1e-09,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
164305,0,240,1e-06,11,1,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
170374,0,120,1e-12,9,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
170374,0,120,1e-09,9,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
170374,0,120,1e-06,9,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
170374,0,240,1e-12,9,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
170374,0,240,1e-09,9,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
170374,0,240,1e-06,9,1,1,1,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
85784,0,120,1e-12,10,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
85784,0,120,1e-09,10,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
85784,0,120,1e-06,10,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
85784,0,240,1e-12,10,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
85784,0,240,1e-09,10,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
85784,0,240,1e-06,10,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
147374,0,120,1e-12,6,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
147374,0,120,1e-09,6,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
147374,0,120,1e-06,6,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
147374,0,240,1e-12,6,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
147374,0,240,1e-09,6,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
147374,0,240,1e-06,6,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
155110,0,120,1e-12,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
155110,0,120,1e-09,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
155110,0,120,1e-06,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
155110,0,240,1e-12,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
155110,0,240,1e-09,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
155110,0,240,1e-06,7,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
90158,0,120,1e-12,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
90158,0,120,1e-09,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
90158,0,120,1e-06,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
90158,0,240,1e-12,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
90158,0,240,1e-09,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
90158,0,240,1e-06,3,0,0,0,0,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
137714,0,120,1e-12,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
137714,0,120,1e-09,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
137714,0,120,1e-06,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
137714,0,240,1e-12,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
137714,0,240,1e-09,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
137714,0,240,1e-06,5,2,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
174681,0,120,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
174681,0,120,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
174681,0,120,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
174681,0,240,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
174681,0,240,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
174681,0,240,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
177450,0,120,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
177450,0,120,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
177450,0,120,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
177450,0,240,1e-12,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
177450,0,240,1e-09,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
177450,0,240,1e-06,0,3,1,1,1,61,1,0.01639344262295082,1,0.01639344262295082,61,0.0,0.0,0.0,0.0,0.0
